technology,capacity_type,location,0,1,2,3,4,5
wind_offshore,power,SE,0.1914,0.081,0.003,0.0,10.9574,12.4944
wind_offshore,power,SI,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,SK,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,UK,10.3604,9.796,6.4329,0.5865,0.0,0.0
wind_onshore,power,AT,11.0486,11.0486,11.0486,11.0486,11.0486,11.0486
wind_onshore,power,BE,8.1297,8.1297,8.1297,8.1297,8.1297,8.1297
wind_onshore,power,BG,6.9269,10.1602,11.2652,11.7818,14.1575,14.3733
wind_onshore,power,CH,0.0872,7.7063,9.714,10.2106,19.7378,20.0668
wind_onshore,power,CZ,13.8937,16.9086,23.9718,28.3817,40.0762,45.479
wind_onshore,power,DE,41.5299,45.5559,66.8293,83.3761,106.9725,106.9725
wind_onshore,power,DK,8.4505,11.5714,11.9855,20.774,23.042,24.4085
wind_onshore,power,EE,2.0095,2.2445,2.3907,2.6479,6.5593,9.9515
wind_onshore,power,EL,9.2517,10.9881,11.7871,12.8962,16.02,16.1011
wind_onshore,power,ES,36.5416,46.6058,58.5628,71.4764,77.2238,75.5341
wind_onshore,power,FI,16.0726,26.529,30.2909,30.7656,30.7656,30.7656
wind_onshore,power,FR,37.961,43.8231,106.5086,168.2805,192.443,208.7937
wind_onshore,power,HR,0.9861,0.9593,1.5103,3.2178,3.512,5.0472
wind_onshore,power,HU,15.0745,17.492,24.3965,26.3263,30.0396,32.5366
wind_onshore,power,IE,8.4803,9.215,9.339,11.2154,13.0463,14.31
wind_onshore,power,IT,37.4742,69.9433,85.0182,94.3376,123.6203,132.9013
wind_onshore,power,LT,6.2125,6.2325,6.3872,10.1905,12.591,14.8656
wind_onshore,power,LU,0.1342,0.1202,0.0933,0.0359,0.3848,0.6203
wind_onshore,power,LV,0.0227,0.0207,0.0,0.0,0.0,0.8244
wind_onshore,power,NL,15.3296,27.7212,32.0721,35.4372,48.865,48.865
wind_onshore,power,NO,4.1208,12.4793,16.8544,25.8577,41.0238,45.3396
wind_onshore,power,PL,52.6443,59.6365,67.8137,79.2563,93.7979,101.5484
wind_onshore,power,PT,6.208,7.3941,5.9173,5.3935,5.2236,8.8457
wind_onshore,power,RO,6.8457,9.5631,11.3534,12.258,14.4135,23.5878
wind_onshore,power,SE,10.4032,9.566,6.1605,3.334,0.0,0.0
wind_onshore,power,SI,0.0032,0.0032,0.0032,0.0,0.0,0.0
wind_onshore,power,SK,0.002,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,UK,65.0073,85.9625,99.9375,128.4084,134.987,151.7964
