technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DAC,power,NO,2.1198042434742498e-06,2.4210602505778433e-06,2.6643729165595714e-06,2.9800668271860988e-06,3.2204903912656214e-06,3.466560300156234e-06,3.717870282439317e-06,3.956899789831357e-06,4.2179541018899135e-06,4.498340232084597e-06,4.765643154947972e-06,4.950177446776183e-06,5.1238312237176786e-06,5.2713566479871974e-06,5.501148086211234e-06,5.819015220358816e-06,6.2048871120093465e-06,6.660076562229335e-06,7.168295098082148e-06,7.984311264727531e-06,8.394577268835943e-06,9.15934980140592e-06,9.699350413485595e-06,1.0301392505885514e-05,1.1184423359594833e-05,1.2143693030384394e-05,1.300459253512444e-05,1.385135693076647e-05,1.451843178096047e-05,1.5404923953975738e-05
DAC,power,PL,1.9527745417452908e-06,2.2360737283713423e-06,2.4481471190414596e-06,2.73979655709792e-06,2.9521409563382575e-06,3.1421130181205637e-06,3.3280498586826158e-06,3.521458250451365e-06,3.73403081068239e-06,3.9648943573765685e-06,4.2038082876487175e-06,4.3925057435413075e-06,4.619343057223038e-06,4.884045539703771e-06,5.136313025487373e-06,5.387078712667302e-06,5.645021979379959e-06,5.914669616659236e-06,6.272153721456458e-06,6.843478697729465e-06,6.665227960310197e-06,7.2323100846607915e-06,7.740336727856055e-06,8.208411705448686e-06,8.788745082591893e-06,9.397210541298986e-06,1.0054498881368383e-05,1.0634012671324753e-05,1.1145911365822369e-05,1.1864371035210225e-05
DAC,power,PT,1.834374758048849e-06,2.1237916091409144e-06,2.3368815582468854e-06,2.588679215218609e-06,2.7480022788141886e-06,2.9158201642258893e-06,3.087929406333574e-06,3.2668790747690345e-06,3.466236827075627e-06,3.688300934013593e-06,3.923976499288275e-06,4.144561903532327e-06,4.39415217306262e-06,4.67452879808945e-06,4.988661343353763e-06,5.349341671828887e-06,5.771929062192146e-06,6.28650473795608e-06,6.781601439351871e-06,7.3832287417041875e-06,7.126195283158055e-06,7.72146380510208e-06,8.259565772889376e-06,8.838605730562694e-06,9.54050145377039e-06,1.0265232704432855e-05,1.1151525560242392e-05,1.2022524454287328e-05,1.2747584131634779e-05,1.3806873455253549e-05
DAC,power,RO,1.7373970825446095e-06,2.2053126026193666e-06,2.4220517528447934e-06,2.6289017865474394e-06,2.742451979276105e-06,2.8712514261843645e-06,3.009652619494979e-06,3.149014713539368e-06,3.325552963907937e-06,3.5518057860827543e-06,3.830923122487028e-06,4.007441954224377e-06,4.226350292425675e-06,4.477345004351681e-06,4.75320270193831e-06,5.03807651164531e-06,5.354614019894496e-06,5.736532991103132e-06,6.19178856078366e-06,6.790389536799398e-06,6.75140541823826e-06,7.332435625910067e-06,7.897888962412685e-06,8.476020874499239e-06,9.166707126140815e-06,9.828697428811242e-06,1.0525360530079103e-05,1.1214258675468444e-05,1.1869457328806433e-05,1.2741838704737536e-05
DAC,power,SE,2.056173466591839e-06,2.3489511378445985e-06,2.5769451151054286e-06,2.8578338094273486e-06,3.0745005292951195e-06,3.2275956544216305e-06,3.3657250618514663e-06,3.5213380145433815e-06,3.7250765188836297e-06,3.96988639510142e-06,4.227947220826198e-06,4.457544001497636e-06,4.720309703220268e-06,5.0295142451030625e-06,5.390647123943347e-06,5.779251234533767e-06,6.1980980418122275e-06,6.68198540873642e-06,7.190898901867516e-06,7.976859770743184e-06,8.076083068798319e-06,8.677226327828022e-06,9.156402165278047e-06,9.67930975871433e-06,1.0380236851193218e-05,1.115257173265161e-05,1.1838507445366703e-05,1.2695395786154989e-05,1.3337942123857025e-05,1.4081678657340167e-05
DAC,power,SI,1.95882129480637e-06,2.2537361980710673e-06,2.4776795748770863e-06,2.8035157959122487e-06,3.048076551075728e-06,3.2662378069253334e-06,3.474015236832093e-06,3.6872812133294803e-06,3.890135246974381e-06,4.074874949161696e-06,4.225462012340853e-06,4.353500782328864e-06,4.458693620031135e-06,4.611372689300215e-06,4.822377948735658e-06,5.098659770716801e-06,5.42747872346915e-06,5.8034846848893265e-06,6.1872385353022285e-06,6.748838016515785e-06,6.544382314730938e-06,7.090274683750356e-06,7.585182556970076e-06,8.036880517560735e-06,8.601793497577852e-06,9.194834481871704e-06,9.953282467064932e-06,1.0640747488559029e-05,1.129589932589844e-05,1.2197115500949535e-05
DAC,power,SK,1.8353812630064518e-06,2.224098370414616e-06,2.443394318711769e-06,2.7146618175679584e-06,2.871212213766713e-06,3.0303787169963082e-06,3.1864814262525023e-06,3.3320844081325382e-06,3.491911243893097e-06,3.6542679188041695e-06,3.820073747020304e-06,3.983085358322975e-06,4.178805782887029e-06,4.399979206034175e-06,4.633792244304553e-06,4.899145774921473e-06,5.2003452984342795e-06,5.548449822220309e-06,5.914243546965582e-06,6.421016823703693e-06,6.25456763152511e-06,6.766420108891802e-06,7.273770123361666e-06,7.764148500163718e-06,8.388176974578465e-06,9.039023425431331e-06,9.710863080384719e-06,1.0288347628319912e-05,1.0834119611599359e-05,1.1606138219395243e-05
DAC,power,UK,1.945622881551719e-06,2.3306122620026592e-06,2.5573066134168946e-06,2.8110782844819347e-06,2.9517297959573537e-06,3.1055907053275557e-06,3.2836448439535803e-06,3.4827897817763544e-06,3.7282531178677116e-06,3.992086235744958e-06,4.270283393638322e-06,4.490897982105525e-06,4.7502044373774935e-06,5.061605239271207e-06,5.433896827056065e-06,5.846252087312151e-06,6.275628360946236e-06,6.686751356548132e-06,7.173304758436726e-06,7.819303510459643e-06,7.80327443040654e-06,8.432354317519607e-06,8.956682732200846e-06,9.535523621916266e-06,1.040138506817173e-05,1.1396845317361907e-05,1.2610441626396143e-05,1.3739627579138403e-05,1.4361478495750728e-05,1.5303141486712526e-05
battery,energy,AT,9.752731744814542e-05,9.761521985463728e-05,9.764651196578522e-05,9.76938257378633e-05,9.785056997866242e-05,0.00011325307763441926,0.00012246764011188054,0.00013952761300737535,0.0001517948693278195,0.0001633359106779415,0.0002354020462357932,0.00024675986115763705,0.00026492969336388693,0.00023871549210858318,0.0002732855067427648,0.0003412055072963321,0.00036283348363764535,0.00036403619495221196,0.00037799378033114976,0.0004185305269638216,0.0005772253060627011,0.000660600450005396,0.0007251734136179619,0.0007822632599069574,0.00088009990472116,0.0010369543888622099,0.0010789450303443852,0.0012967550913931352,0.0015580173158777897,0.0018415538641866748
battery,energy,BE,9.281275560619645e-05,9.293671287203361e-05,9.297653608358226e-05,9.304043483315755e-05,9.328883190864259e-05,0.00011296632857289085,0.0001224996583094335,0.00013700861091551293,0.00014942910640796314,0.00016107855466291363,0.00023201850720763772,0.0002435525316346412,0.0002581529083230356,0.00023430523055733174,0.00025630916377699715,0.0003252605949832987,0.0003438292838187613,0.0003451364344726616,0.00036408376332797615,0.00040487665847537024,0.0005543857201819411,0.0006206199508093128,0.0006754364636364051,0.0007163725259171009,0.0007849255039388645,0.000886357544308755,0.0009097880533810097,0.0010833948543459363,0.0012944379781737489,0.00148760524877426
battery,energy,BG,9.24128384264947e-05,9.256145949420676e-05,9.259985206784869e-05,9.266364371483224e-05,9.289343724235343e-05,0.00011098610952831387,0.0001200411588271178,0.00013173521615336667,0.0001410551766880381,0.00015389728111190706,0.0002260938146900218,0.00023275981569838115,0.00025255707183567753,0.0002264364726941304,0.00025250355182750633,0.0003134833738536736,0.0003414009315285775,0.0003489326355828264,0.00039042219047533697,0.0004183564911817713,0.0005582726593321332,0.0006289932364989555,0.0007302131200450654,0.0007655614911136672,0.0008568229310796578,0.00097366671736956,0.0011298512068312404,0.001220457735759516,0.0015055152974708273,0.002039359597932912
battery,energy,CH,9.44817868728646e-05,9.459190868968746e-05,9.462731252658607e-05,9.468406813034597e-05,9.490828464519892e-05,0.00011252816226275474,0.00012199806695406781,0.00013651681035737625,0.00014905022757332473,0.0001590483519078722,0.0002391061501430962,0.0002480369860222022,0.00026839478571542467,0.00024363982687811988,0.000272040039263103,0.00035081080069129355,0.00037243604730283154,0.00037367293817734204,0.0003904376854713685,0.00043198472993505945,0.000598363518389178,0.0006962197505914486,0.0007723920538137887,0.0008437106590827331,0.0009547556980567073,0.0011334345863615093,0.001220296751756316,0.0013420680438247532,0.0016302864725280014,0.0018872081415072307
battery,energy,CZ,9.816299175001135e-05,9.825173463340689e-05,9.828310597912971e-05,9.833096531532881e-05,9.849311924849535e-05,0.00011542708534332409,0.00012515519495859728,0.00014057836951571296,0.00015187677441044675,0.00016435639760602568,0.00023864089348249316,0.0002490388250903901,0.00026552697260676924,0.0002395587743719019,0.0002694722673512878,0.00034475457927219695,0.0003700161893802697,0.0003712372783064872,0.00039147662230428984,0.0004307494687522932,0.000600651877792576,0.0007797804762722133,0.0008682481684993311,0.0009312917990780749,0.0010619029477110728,0.001267085300199641,0.0013908425018065618,0.0016588158479862209,0.0019299763399966315,0.002246384566033694
battery,energy,DE,9.349841231163319e-05,9.357871972871046e-05,9.361264324817853e-05,9.36609718533637e-05,9.377611758315211e-05,0.00011143173586393963,0.00012096182797243746,0.0001344617934979597,0.00014473588532913862,0.00015644941456353142,0.00022950071961137238,0.0002389395812543437,0.0002563788203736612,0.0002333751273810729,0.00025941034778550196,0.0003287464742231706,0.0003485678975645258,0.00034977369123839714,0.0003647803196392138,0.00040557321606301904,0.0005583442041157742,0.0006200737313965695,0.0006750815029855611,0.0007273942665456336,0.0008245497354427183,0.0009708505058454886,0.0009844034861903933,0.001162185201812462,0.0013910857242404899,0.0016159648107864385
battery,energy,DK,9.885396581915731e-05,9.890903454310066e-05,9.893816883240614e-05,9.898385659360922e-05,9.91538479654255e-05,0.00011621316172690779,0.00012523794892550756,0.00013877895382087866,0.00014926053256850727,0.00016307074186306444,0.00023483952965596192,0.00024571833095532843,0.00026452087890632383,0.00023571960970401987,0.00025571155865425387,0.0003314348271141191,0.00035103903812112495,0.000352007996296131,0.0003584280497850332,0.0003941795663155424,0.0005482516439580581,0.0006117785696400604,0.000657248119651564,0.000704183814185704,0.00077383097418019,0.0008554016437365034,0.0009329142832221783,0.0011110336640549176,0.0012311260323110214,0.0014293202466687282
battery,energy,EE,0.00010087576833901573,0.00010096871437596363,0.00010099885634529751,0.00010104548529729088,0.00010119543527961585,0.00011847030932679439,0.0001285091998980752,0.00014494889295465048,0.00015576708374304233,0.00016604990258239888,0.0002346345039599333,0.0002470951614315474,0.00026407130756538473,0.0002325070856183934,0.00025728108830708104,0.0003269909236088402,0.00034855821905398194,0.0003516303260382787,0.0003736151572506694,0.0003962338722392534,0.000512365416698198,0.0005933307509606678,0.0006499466995400951,0.0006883916335819339,0.0007400424389117299,0.0008021589291354216,0.0008434188994112832,0.0009954056246610616,0.0011205418335005011,0.0012305900042497197
battery,energy,EL,9.475559605213062e-05,9.488233448887731e-05,9.492171716345047e-05,9.498357822129177e-05,9.519340682697614e-05,0.00011214528183070571,0.00012083136951259357,0.00013325442477931821,0.00014388237316452718,0.00015332708087909498,0.00022311541170234688,0.00023322560909838893,0.0002517254309592083,0.00022134829244961377,0.0002461984720337484,0.0003022731416407638,0.0003306862192933918,0.0003474986131711569,0.0004053292088333615,0.00043463917912003473,0.0006323872325588574,0.0007065283034114391,0.0008681732023451982,0.0008993540353409714,0.0009948103144128328,0.001144594986441912,0.0013313960397682654,0.0015019922580538012,0.00193031807934432,0.0031931635149291277
battery,energy,ES,9.040543938014212e-05,9.048511718634361e-05,9.052491885299714e-05,9.058867023255814e-05,9.077706835537427e-05,0.00010813526758157073,0.00011641612837788007,0.00012794929689310022,0.00013662874902176531,0.00014643099397339967,0.00019912167528958138,0.00021363044897825984,0.00022903052064417975,0.0001989963906717922,0.00021510218819259587,0.0002671633679793207,0.00028979376337568585,0.00029244512742060755,0.00031858703452159907,0.00035166535652185493,0.0004386915644590246,0.0004769877006079735,0.0005224680361699005,0.0005799507266449269,0.0007197960376983089,0.0007990417104702793,0.0008635740461229355,0.0009627859368797136,0.0010700475878365513,0.001178698825836899
battery,energy,FI,9.777520969447801e-05,9.784978584711595e-05,9.788111307589635e-05,9.793033991367702e-05,9.809949641655574e-05,0.0001157001528494568,0.00012496422828834833,0.00013911903644969533,0.00015035687002696668,0.00016079464419291797,0.00022528827433578258,0.00023646556292879317,0.0002519315219497018,0.00022134607171171326,0.0002429688114507627,0.000299770280937038,0.00033468930382100703,0.0003387494740771092,0.0003540069763877121,0.0003676672150373634,0.0004670905859237727,0.0006042179300456301,0.0006655524482503075,0.000707476581623085,0.0007657993693635502,0.0008443186226546324,0.0009087868829844028,0.0010576182822502613,0.0011983677468243373,0.0013750161234464726
battery,energy,FR,8.894347413580082e-05,8.907230500699543e-05,8.911386398437726e-05,8.918105493517221e-05,8.937321794702592e-05,0.00011004318456389051,0.00011911423116045596,0.0001320241510997006,0.0001420244636340648,0.00015240020764887974,0.00021030001416210865,0.00022328909971352167,0.00023905360029882153,0.00021054234220511877,0.00023230687666864045,0.00028365993982079293,0.00029953655707309874,0.0003011154310327533,0.0003201003582634795,0.00035545874638617586,0.00045771200020818225,0.0005240234574776085,0.0005784068155945261,0.0006120443673618107,0.0006914480982836718,0.0007828576193632224,0.0008255748951116876,0.0010195089273288434,0.0011263322541795067,0.0013447247245077266
