technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DAC,power,PT,3.918165360132798e-09,4.536284920692496e-09,4.991390316188739e-09,5.52916655048203e-09,5.869416926347757e-09,6.2278106612008415e-09,6.5953707583097195e-09,6.977543570649647e-09,7.403309838294233e-09,7.877579183713058e-09,8.380920960534072e-09,8.852028394311723e-09,9.385095351230217e-09,9.98391621138754e-09,1.0654838448196529e-08,1.1425183974001376e-08,1.2327755849952775e-08,1.3426811450113329e-08,1.4484262431235697e-08,1.57692902258638e-08,1.5220263310992095e-08,1.649176467633336e-08,1.764114378802812e-08,1.887796127956566e-08,2.0377191627726097e-08,2.1925195132010616e-08,2.3818287256970858e-08,2.567870957910901e-08,2.7227405247657313e-08,2.949000406722899e-08
DAC,power,RO,3.711024170907608e-09,4.71041446477534e-09,5.173313963770408e-09,5.615080972219532e-09,5.857560354304024e-09,6.132611739878659e-09,6.428172061206236e-09,6.725785079336969e-09,7.102806663516533e-09,7.586017137391278e-09,8.182148222868923e-09,8.559125598147315e-09,9.026658219995148e-09,9.562724545391416e-09,1.0151894864646819e-08,1.0760321271578625e-08,1.1436376496990887e-08,1.2252082493252785e-08,1.3224434552807024e-08,1.4502996394208635e-08,1.4419729374309912e-08,1.5660806677295007e-08,1.6868605996547213e-08,1.810348442594823e-08,1.9578771623904e-08,2.099276193032195e-08,2.2480810425280602e-08,2.395227131831806e-08,2.5351747586437226e-08,2.7215121069162326e-08
DAC,power,SE,4.391920252867858e-09,5.017219626666749e-09,5.504155506575925e-09,6.10406611318146e-09,6.566798149119644e-09,6.893743937427369e-09,7.18872490786582e-09,7.521052229547433e-09,7.956176614362036e-09,8.479029228554047e-09,9.030193090423931e-09,9.520542085535692e-09,1.0081754250884508e-08,1.0742157723866272e-08,1.1513475919999536e-08,1.2343468642048713e-08,1.3238053092473531e-08,1.4271559514629479e-08,1.535852312993613e-08,1.7037281134636647e-08,1.7249217205008004e-08,1.8533260727827507e-08,1.9556775337775122e-08,2.0673699200414123e-08,2.2170863916472387e-08,2.382054928343197e-08,2.5285685194560756e-08,2.711596579961866e-08,2.8488415410575584e-08,3.007700501514989e-08
DAC,power,SI,4.183979151656214e-09,4.813843683924212e-09,5.292130323136518e-09,5.988048210027805e-09,6.51036230221086e-09,6.976288109749324e-09,7.420034914333207e-09,7.87550558499268e-09,8.308738784637848e-09,8.703281217011289e-09,9.024879760976343e-09,9.29830486903585e-09,9.52294843875382e-09,9.849019258317661e-09,1.0299668691804744e-08,1.08897439105099e-08,1.1592030351876773e-08,1.2395102785176704e-08,1.3214728835089163e-08,1.4414258066908117e-08,1.3977551591290187e-08,1.514358259480811e-08,1.6200703138748634e-08,1.7165525645380773e-08,1.837216699115446e-08,1.9638884302685666e-08,2.125890298487443e-08,2.2727301493079646e-08,2.4126675840946162e-08,2.6051637592449218e-08
DAC,power,SK,3.920315222281946e-09,4.750537185083711e-09,5.218897033124179e-09,5.798258075061341e-09,6.132584663376313e-09,6.472499311974544e-09,6.805870185254248e-09,7.116814452117382e-09,7.45814243145946e-09,7.804875287444134e-09,8.158980146376345e-09,8.507105659432845e-09,8.925112928925815e-09,9.397484724846772e-09,9.896850926075826e-09,1.0463583247744309e-08,1.1106875946597807e-08,1.1850354553741176e-08,1.2631616996923069e-08,1.3714036693750291e-08,1.3358502492502299e-08,1.4451825072331015e-08,1.553552014689068e-08,1.65829603713196e-08,1.7915869281625846e-08,1.9306057244790986e-08,2.0741083607706475e-08,2.197456742696532e-08,2.3140310521722394e-08,2.478931008428987e-08
DAC,power,UK,4.155787766337492e-09,4.9780464934839334e-09,5.4622026569399804e-09,6.004191632490696e-09,6.3045579639889424e-09,6.633139574909595e-09,7.013397802197654e-09,7.438706927001776e-09,7.962953911796578e-09,8.526441400570359e-09,9.120625240486877e-09,9.591780721958954e-09,1.014560023717355e-08,1.0810698554166198e-08,1.1605848942623655e-08,1.2486573943914244e-08,1.3403653262217664e-08,1.4281744798050646e-08,1.5320950910696797e-08,1.6700744917027078e-08,1.66665219972338e-08,1.8010232992336518e-08,1.9130191408571614e-08,2.0366586057906183e-08,2.2216044184219805e-08,2.4342317590714903e-08,2.6934519706637056e-08,2.9346420885740436e-08,3.0674665493737646e-08,3.268601906190852e-08
battery,energy,AT,3.1605791931295347e-06,3.163427844981993e-06,3.1644417854058694e-06,3.1660929508258674e-06,3.1720193985937757e-06,3.8073604179539637e-06,4.210660580401318e-06,5.00588980703895e-06,5.617482014601328e-06,6.235876783824237e-06,1.040929273881569e-05,1.109374216211791e-05,1.223504346152173e-05,1.3751819255888213e-05,1.612725599481716e-05,2.10152335546259e-05,2.2622977069904193e-05,2.272132627978749e-05,2.4414994994315554e-05,2.80979118193573e-05,4.226749347438777e-05,4.993554388531813e-05,5.6018215909516805e-05,6.341224867968552e-05,7.267949664094519e-05,8.777508586270596e-05,9.378918046653838e-05,0.00011564987023911808,0.0001429295873060254,0.00017168303768422556
battery,energy,BE,3.007793835628966e-06,3.0118109633899987e-06,3.0131013787227242e-06,3.0153313786664564e-06,3.024723263585992e-06,3.836404158675571e-06,4.253656036207764e-06,4.9299726399880036e-06,5.5492046903313195e-06,6.173408144334755e-06,1.028160585541446e-05,1.0976674052537302e-05,1.1893767191695788e-05,1.3409322828154242e-05,1.4923759366453135e-05,1.9886284112164363e-05,2.126752750052047e-05,2.13774523683839e-05,2.362971255343331e-05,2.7345897137324322e-05,4.063505533772941e-05,4.682486424750305e-05,5.205231508420952e-05,5.796394030283311e-05,6.456779193147953e-05,7.441494965203164e-05,7.861013493887173e-05,9.588380049474123e-05,0.00011828321262405529,0.00013796984679933635
battery,energy,BG,2.9948336727719035e-06,2.9996500141955824e-06,3.000894058701138e-06,3.0031203152141712e-06,3.0118087851642068e-06,3.7581169587501633e-06,4.154435593468319e-06,4.699539366174881e-06,5.164192159671466e-06,5.852300803652624e-06,1.0033268221539406e-05,1.0434977558754121e-05,1.1678502213324591e-05,1.3031709323852714e-05,1.4825859039187572e-05,1.9214782126242063e-05,2.129017675369258e-05,2.1876826681142424e-05,2.5856920066708555e-05,2.8498642277338655e-05,4.086253995401854e-05,4.732689609181646e-05,5.668078962548203e-05,6.213174283562215e-05,7.065488427043494e-05,8.208745908239032e-05,9.873253274184691e-05,0.00010814944896428999,0.00013757566606986902,0.00019138914454328485
battery,energy,CH,3.0618823272653604e-06,3.0654510158379002e-06,3.066598203224694e-06,3.0685788937485752e-06,3.0770564922469227e-06,3.803862278565103e-06,4.218338182111718e-06,4.895111168474811e-06,5.5199730052235836e-06,6.055694820832638e-06,1.0691915300487658e-05,1.1230109075771728e-05,1.2508843145744963e-05,1.4020272785938579e-05,1.597313184120042e-05,2.1641967642930503e-05,2.3249880007943252e-05,2.3353475157684698e-05,2.535425362734575e-05,2.9129945342561483e-05,4.385587027137807e-05,5.2787301927511416e-05,5.983801301454955e-05,6.875934336418359e-05,7.915543694438844e-05,9.634120530333474e-05,0.0001065437787287801,0.00011901560696011085,0.000149208997100503,0.00017531493623417716
battery,energy,CZ,3.1811795646423967e-06,3.184055422885952e-06,3.1850719280625195e-06,3.186742131793714e-06,3.1928731238562e-06,3.891385600199858e-06,4.317162540725275e-06,5.036094453801057e-06,5.599383918107292e-06,6.268070002253498e-06,1.0569953243181025e-05,1.1196557763052933e-05,1.2232227423612036e-05,1.378623118792695e-05,1.5842159906447626e-05,2.1259847637522226e-05,2.3137410683907114e-05,2.3237379942008425e-05,2.5487666106216387e-05,2.9086477517235442e-05,4.4147274334067984e-05,6.006901178031981e-05,6.828771381619439e-05,7.628519170855515e-05,8.85097858697652e-05,0.00010803834248183216,0.00012179337463316332,0.0001483426445167333,0.00017677925358967816,0.000208894512496986
battery,energy,DE,3.030013992745308e-06,3.0326164745598217e-06,3.0337157065305534e-06,3.0354022833701027e-06,3.039755862428886e-06,3.7680358694577215e-06,4.185146033482426e-06,4.814429956020029e-06,5.326651600966003e-06,5.954288649861379e-06,1.0184756754344445e-05,1.075356531900867e-05,1.1848975881084557e-05,1.3442639007408788e-05,1.523212852168234e-05,2.0222098225667733e-05,2.1695744760707113e-05,2.179271257753014e-05,2.3655387953704053e-05,2.7371448460091615e-05,4.089946804952512e-05,4.662050938823794e-05,5.186700673243999e-05,5.886437670727493e-05,6.801029651879551e-05,8.210493882602178e-05,8.541208193631768e-05,0.00010319578025460194,0.0001273498667315571,0.00015022244584772353
battery,energy,DK,3.2035720421869157e-06,3.2053566313410398e-06,3.2063006494000395e-06,3.2078950581483247e-06,3.214322378070381e-06,3.918005329396238e-06,4.312999457437129e-06,4.944196379888733e-06,5.466762427264651e-06,6.206744298914418e-06,1.0362940591144348e-05,1.1018523471785372e-05,1.2199567534818641e-05,1.359068084448433e-05,1.4964556802693836e-05,2.0413882241281183e-05,2.1871296784849495e-05,2.195223141571315e-05,2.3111065547540658e-05,2.6393677011970383e-05,4.003406050765945e-05,4.591831783410193e-05,5.039731800454509e-05,5.687251481008346e-05,6.355585734050401e-05,7.168637050733407e-05,8.101608969579928e-05,9.866601190098825e-05,0.00011235248203867438,0.0001325648704753384
battery,energy,EE,3.2690928331209935e-06,3.2721050186815343e-06,3.2730817490865704e-06,3.274709062256043e-06,3.2803786579032306e-06,3.992953341912035e-06,4.4323324949954715e-06,5.198648194894266e-06,5.737996311730012e-06,6.288972745291855e-06,1.0260769945069949e-05,1.101167934676749e-05,1.2078001715850828e-05,1.3354983092873934e-05,1.505838341418812e-05,2.0075091360832206e-05,2.1678302356940983e-05,2.191977762646884e-05,2.4321506355933477e-05,2.6564389542276516e-05,3.708598195158759e-05,4.4492218459178394e-05,4.983100052500398e-05,5.544496656885616e-05,6.053700808237672e-05,6.680805739824213e-05,7.269561602399353e-05,8.796859171164617e-05,0.00010199300248481952,0.00011348606951528242
battery,energy,EL,3.0707556933900485e-06,3.074862887131413e-06,3.0761390208103778e-06,3.0782978984111054e-06,3.0862314869009003e-06,3.7854826759429204e-06,4.1656527086712505e-06,4.744737811772286e-06,5.274601220624095e-06,5.780669733808397e-06,9.822175915711479e-06,1.0431440883802559e-05,1.159346981819416e-05,1.2745231896883134e-05,1.445508342314677e-05,1.8491127441742136e-05,2.0603238561139002e-05,2.1900978783897885e-05,2.7133899047090507e-05,2.9874453658068945e-05,4.7190593937393015e-05,5.399907817732132e-05,6.85557158170299e-05,7.355719473484484e-05,8.256898224801667e-05,9.701859493870732e-05,0.00011649761327217399,0.00013356026309486308,0.0001768594109810077,0.00030320726348620453
battery,energy,ES,2.9297796568898058e-06,2.9323616670225963e-06,2.9336514052707297e-06,2.935876281584328e-06,2.9429995992733404e-06,3.659011340007394e-06,4.021445539003263e-06,4.559049696144906e-06,4.991769525871561e-06,5.5169956942870244e-06,8.56836127969023e-06,9.442695150784523e-06,1.0410019524477472e-05,1.1439932835148492e-05,1.2548025696593837e-05,1.629532180051519e-05,1.7978141920139103e-05,1.818883984820337e-05,2.0923504224835397e-05,2.3958017718714113e-05,3.1812348372409546e-05,3.5446246249398076e-05,3.978809103471853e-05,4.660405645295564e-05,5.979715008677169e-05,6.761004904134645e-05,7.54363820422797e-05,8.540479097815417e-05,9.722813578239954e-05,0.00010860948939322648
