technology,capacity_type,location,0,1,2,3,4,5
biomass_boiler,power,LU,0.21231449678470593,0.20722542090859025,0.21231450072520644,0.21231445800641965,0.21231343032596617,0.21231343671964398
biomass_boiler,power,LV,1.4273829425826117,1.4029867495885542,1.4029867340649858,1.3313957424603031,1.331395736967618,1.1915991505946975
biomass_boiler,power,NL,2.6045240231858617,2.175525743333689,1.413613711976967,0.8905556669839628,0.17148496792530124,0.1714850647171989
biomass_boiler,power,NO,1.342296913466647,1.114321288771367,0.5981454192847889,0.17465271388393047,0.1746527141129705,0.1746527156909309
biomass_boiler,power,PL,15.460867077360199,14.993523134379464,9.631503485427288,8.326421800517643,8.326421803523285,8.326421812137824
biomass_boiler,power,PT,0.6818008905187798,0.31189632740649553,0.06230936291280586,0.00992521589721832,0.009925216113351747,0.009925217616227895
biomass_boiler,power,RO,4.802429809702799,4.802429805291446,4.331743809410212,2.617755841581037,1.6764129532004717,2.5223514126396616e-07
biomass_boiler,power,SE,4.930956277277618,4.674034786302892,3.7074327718992603,3.5744038792111414,0.48880177189491936,0.4888017732619949
biomass_boiler,power,SI,1.3603120195716727,0.7559472952539522,0.6332906864453335,0.6082757249354737,0.6082757268819975,0.6082757315993472
biomass_boiler,power,SK,1.4410811150384284,1.4344297105226376,1.4410811115229754,1.4344294331145098,1.4344294118522982,1.4172163522541728
biomass_boiler,power,UK,6.536714056559065,4.44632965172006,0.9609735066390585,3.354409993920428e-08,3.755069930293478e-08,1.5443370024681504e-07
biomass_plant,power,AT,0.17793100000818415,0.17793100002013212,0.17793100003755058,0.16508100006680096,0.01405000013427909,0.0052000007457191156
biomass_plant,power,BE,0.38210000000692673,0.3821000000165308,0.38210000003273104,0.334900000057303,0.27460000011093166,0.013400000575115697
biomass_plant,power,BG,0.010000000008292568,0.010000000021327725,0.010000000044724332,0.010000000108265381,4.940134856798615e-09,2.9168163193117155e-08
biomass_plant,power,CH,0.04040000000825973,0.040400000020415106,0.04040000003888412,0.04040000006880046,0.014400000140511083,3.166868658378402e-08
biomass_plant,power,CZ,0.17047600000781885,0.1704760000192847,0.1704760000387339,0.16553600007349795,0.018930000157036445,0.015000000866160131
biomass_plant,power,DE,2.20275700000739,1.9843570000191777,1.7735570000360945,1.0473570000651737,0.5400450001209411,0.045800000592372006
biomass_plant,power,DK,0.9268000000076425,0.9002000000226851,0.8522000000393368,0.6802000000743802,0.5841000001526598,0.5540000007602955
biomass_plant,power,EE,0.09530000000825363,0.09530000001960981,0.09530000003678349,0.08730000006802083,0.05180000013883605,0.02140000079342146
biomass_plant,power,EL,0.05200000000779508,0.05200000001986034,0.05200000004333679,0.028500000106981796,4.880857753267591e-09,2.3393524103349638e-08
biomass_plant,power,ES,0.6082200000068441,0.6082200000169072,0.6058700000339576,0.5026700000690453,0.35330000014811974,0.22050000064298428
biomass_plant,power,FI,1.5344000000071718,1.5284000000233926,1.3552000000378055,0.8970000000684037,0.6770000001331499,0.1920000007092406
biomass_plant,power,FR,0.8121900000073409,0.7721900000182775,0.7591900000403222,0.6874300000763649,0.5474900001587535,0.32410000078308593
biomass_plant,power,HR,0.019000000008223644,0.019000000019894697,0.019000000041423392,0.01700000007460296,0.017000000156670324,0.015000000840633658
biomass_plant,power,HU,0.25050000000767264,0.2505000000188897,0.2505000000394235,0.13060000007596564,0.04630000015790734,0.000900001731364211
biomass_plant,power,IE,0.02761000000926604,0.027610000024782283,0.01281000005018263,0.006750000117674742,5.043763466371387e-09,2.0829730844962966e-08
biomass_plant,power,IT,0.48100000000768395,0.4810000000185531,0.46300000003785885,0.2657000000746321,0.08490000015626752,0.04870000073633104
biomass_plant,power,LT,0.021400000009471943,0.02140000002310359,0.021400000045304603,0.021400000083284017,0.021400000156018794,0.01600000083644801
biomass_plant,power,LU,1.4420677153033913e-09,2.1083979672437826e-09,2.6374988018907124e-09,3.590952468858465e-09,5.652492914470165e-09,3.3153134578506975e-08
biomass_plant,power,LV,0.031400000009528806,0.031400000023014914,0.03140000004390528,0.031400000082343976,0.031400000168020185,3.161695110383085e-08
biomass_plant,power,NL,0.7039060000067541,0.7039060000170588,0.6789060000463745,0.6774060000674642,0.5519000001402695,0.040000000799608054
