technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
heat_pump,power,NL,1.542,1.5742,1.5742,1.5742,1.5216,1.4839,1.3969,1.3885,1.3563,4.5427,8.6988,12.0548,16.6156,19.6123,22.2697,22.5946,22.5599,22.9333,23.298,24.2504,24.4288,24.4288,31.242,31.242,31.242,31.242,36.4078,42.0744,40.9027,41.9047,40.4544
heat_pump,power,NO,10.4566,10.4566,10.4566,10.4566,8.956,7.9306,6.0923,4.8273,5.0668,5.211,5.4962,5.8717,5.7716,5.7978,6.2436,6.242,6.3838,6.3993,6.1729,6.835,6.9066,6.9579,15.1299,19.4942,19.4942,19.4942,18.2292,18.4563,18.5887,18.8739,19.4127
heat_pump,power,PL,1.5137,13.3848,13.3848,13.3848,13.3848,13.3848,13.6397,14.2963,14.6652,16.1107,16.4677,17.3402,17.6956,18.2245,17.4276,18.863,18.8477,20.0251,22.2958,15.1314,29.3069,42.1663,75.5127,75.5127,76.7535,76.3518,76.6391,75.5533,76.6295,76.1196,76.6228
heat_pump,power,PT,0.2119,1.8275,1.8275,1.8275,1.826,1.8367,1.9023,2.0574,2.1684,2.3235,2.4169,2.4938,2.708,2.6961,2.8877,2.8807,2.884,2.9865,3.0194,1.4181,3.0323,3.0423,3.0423,3.0226,2.9725,2.8819,2.9298,2.8744,2.945,2.9642,2.8266
heat_pump,power,RO,0.0665,0.0665,0.0665,0.0665,0.063,0.0596,0.0647,0.0708,1.6214,2.6598,2.6725,3.0949,3.1681,3.319,4.3048,4.6519,4.6496,5.9531,6.9177,7.165,7.5912,8.6671,11.3187,11.3187,11.3057,12.562,11.1082,11.6171,13.1633,12.7644,13.1094
heat_pump,power,SE,7.6737,7.6737,7.6737,7.6737,7.1767,6.2998,5.7233,5.8248,5.8645,6.3664,5.165,6.4425,7.2169,7.2988,7.279,7.1836,7.6388,7.4164,7.0303,7.7702,7.85,10.415,20.8665,20.8665,22.4446,21.8537,21.8967,21.7312,22.2175,21.0161,21.2525
heat_pump,power,SI,0.4528,3.149,3.149,3.149,3.144,3.1084,3.158,3.1745,3.1798,3.1885,3.1537,3.2316,3.2513,3.3979,3.5257,3.5822,3.5835,3.6542,3.747,1.1336,3.7907,3.7977,4.08,4.08,3.9998,4.0494,4.066,4.0713,4.0496,3.9624,4.0121
heat_pump,power,SK,0.4978,0.5248,0.5248,0.5248,0.5248,0.5132,0.4607,0.4607,0.4522,0.4607,0.3535,0.4607,1.0014,0.9266,1.6827,1.8176,1.8248,1.769,1.854,2.0573,2.4139,2.6167,5.3232,5.3232,5.3232,5.3232,6.4936,6.9917,7.0002,6.893,6.4481
heat_pump,power,UK,5.3599,43.568,43.568,43.568,42.9432,50.6216,59.4287,67.4849,74.8765,84.3425,92.0834,100.6232,110.7222,118.1074,128.9282,130.2112,131.5128,133.5794,138.6433,108.21,148.1591,150.6743,155.0493,146.87,145.7294,146.8207,147.1422,145.5833,146.8565,146.5095,144.8236
photovoltaics,power,AT,2.0022,32.0072,32.0072,32.0072,32.0072,32.0072,32.0072,32.0072,32.1794,35.8748,37.9422,40.8586,40.8579,40.857,40.8559,40.8545,41.8017,44.0059,46.2933,46.2731,46.2302,50.8737,55.5954,55.6878,56.3007,56.3081,58.2992,62.1084,64.3731,67.1779,46.6313
