technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
DAC,power,RO,2.2515360073101094e-10,5.522509854334257e-11,2.5567804588922773e-11,2.268382554332487e-11,1.5105669448509132e-11,1.6731717819933052e-11,1.721055292494994e-11,1.6833541630433145e-11,2.044732062043615e-11,2.4893603176795138e-11,2.947802277110331e-11,2.6695489560492545e-11,2.8887515904194323e-11,3.092479673289441e-11,3.4328997770234755e-11,3.6501497356737835e-11,3.9394831475854656e-11,4.518494119648847e-11,5.3723652917899344e-11,7.055756949837665e-11,2.2671505813028529e-10,1.281911518710004e-10,9.795641056280557e-11,9.441990889923295e-11,9.928550699872219e-11,1.0757676186655926e-10,1.0876404278650195e-10,1.0780719579153743e-10,9.401531280285275e-11,9.733362010396888e-11,1.571997362039794e-10
DAC,power,SE,2.5293532600444595e-10,3.610560610129607e-11,2.6193092390661878e-11,2.8838095222659643e-11,2.436485701090639e-11,1.81181218648748e-11,1.7347148068736543e-11,1.9408475002967558e-11,2.3596515733524735e-11,2.7726395389137048e-11,3.228250002830238e-11,2.807844021208085e-11,3.125237444015335e-11,3.4578653827916754e-11,4.0860434170975654e-11,4.4010695410027024e-11,4.693640636435153e-11,5.310435081142099e-11,6.695447898738824e-11,9.469837856461193e-11,2.607934716887275e-10,1.0418846928425118e-10,1.0077915594418613e-10,1.0354124371635791e-10,1.2047614639699946e-10,1.1571810017492117e-10,9.818752958101072e-11,1.1877801609110988e-10,1.0130852627685373e-10,1.0602174957921198e-10,2.171481442368205e-10
DAC,power,SI,2.5004913170843095e-10,3.847445570284103e-11,2.6899598278149872e-11,3.1906128268175984e-11,2.641925841576686e-11,2.4093250138847145e-11,2.3045988662501197e-11,2.355770751447595e-11,2.5043864192184597e-11,2.512069760329468e-11,2.3333211164030133e-11,1.9309071508292243e-11,1.6862497457716493e-11,2.2204723038669564e-11,2.925257442489233e-11,3.4752217685073726e-11,3.9360920817393684e-11,4.350450040771824e-11,5.1732952262811795e-11,6.831517185051295e-11,2.3737131940671186e-10,1.0555942475360874e-10,9.533783122741069e-11,9.182519130792698e-11,1.021012179031119e-10,1.0574244301093681e-10,1.1515859070593756e-10,1.095586023506008e-10,9.795579239469426e-11,1.0042796331990647e-10,1.6139659772594213e-10
DAC,power,SK,2.3381691284148034e-10,4.795752297542685e-11,2.5890486542689002e-11,2.767541813028569e-11,1.875824665805795e-11,1.9355443070856128e-11,1.8715655832508913e-11,1.8659564988929752e-11,2.0467632885516095e-11,2.1834013417189508e-11,2.3174001862677277e-11,2.0737337628236433e-11,2.3935121399018536e-11,2.661756093478507e-11,2.92350322975136e-11,3.3032131791339714e-11,3.632776695196794e-11,3.982684005812661e-11,4.7418896291717236e-11,6.261467382893572e-11,2.2820824797083542e-10,1.1331011789403346e-10,9.465472011499319e-11,9.03050032977631e-11,9.791875774650464e-11,9.792510904920733e-11,9.901937691793767e-11,9.471156384112655e-11,8.817910516237148e-11,8.638545603097052e-11,1.3627914672896915e-10
DAC,power,UK,2.4052952649385267e-10,4.8265578655297146e-11,2.6809220623622506e-11,2.7050542704014507e-11,1.657381195658301e-11,1.865703213538032e-11,2.104393926831552e-11,2.286228657588052e-11,2.6839730202998743e-11,2.995740621738162e-11,3.620469588203171e-11,2.884861331630994e-11,3.251870410855294e-11,3.6771797317720005e-11,4.583847162762808e-11,5.023913161046283e-11,5.183845511046054e-11,5.3392313828772644e-11,6.155758936135593e-11,7.737662187970978e-11,2.348222803880791e-10,1.3149511971297984e-10,1.091582726064737e-10,9.465486478662952e-11,1.3047909895115075e-10,1.4967945481387459e-10,1.5144701135585575e-10,1.4079469016812812e-10,1.0202299877915061e-10,1.1070957450638224e-10,2.2153606260309372e-10
battery,energy,AT,1.1229340070090365e-07,1.4841432787466533e-10,5.845635021257957e-11,1.0239404396702429e-10,4.482523083785582e-10,2.0143805641578262e-08,1.308857539204896e-08,2.3137828583815384e-08,1.7220084565759582e-08,1.9236952772436248e-08,1.6070340254582137e-07,1.0941125491357566e-08,3.1506641716948877e-08,1.5314015657832396e-07,4.700503575947148e-08,1.871580709843269e-07,9.055223381374826e-08,7.02934321850118e-08,2.123870763584728e-08,1.4890580350966224e-07,5.857938207815875e-07,1.4120125096164328e-07,2.5055931772047685e-07,4.5466398577747235e-07,3.647064104646507e-07,5.877462671138195e-07,6.986880358083479e-07,4.057431132181364e-07,9.304272416682523e-07,1.1828985744124496e-06,2.2357595888112752e-06
battery,energy,BE,1.0724935966629267e-07,2.695189474581162e-10,7.245230775385753e-11,1.384674099917526e-10,8.002324892810692e-10,2.4926731387786168e-08,1.3269089519352584e-08,1.9550314796429754e-08,1.6771923746185537e-08,1.899143352686524e-08,1.5974491750620054e-07,6.9131593131426376e-09,2.9462965158837156e-08,1.4266654291559505e-07,4.6193986047380236e-08,1.662736916267158e-07,8.399741323898692e-08,7.630082559287766e-08,1.909921415838667e-08,1.4281053576712045e-07,4.7240191315549786e-07,1.5941468603446784e-07,1.5553790076302976e-07,3.7656554386929093e-07,2.445651002770489e-07,4.61708324428338e-07,4.983122526101823e-07,4.53397077199656e-07,1.0805649375362714e-06,1.4855470963550251e-06,1.8693492093934927e-06
battery,energy,BG,1.0532691892366745e-07,2.682957359679498e-10,7.404225777049349e-11,1.4931880379066803e-10,7.234106528314803e-10,2.3734210108053704e-08,1.160529607747563e-08,1.7882087055057326e-08,1.4275087345804746e-08,2.7624212192734106e-08,1.302223829975074e-07,1.747436317452159e-08,3.526072277841361e-08,1.476219543033393e-07,4.410862628024371e-08,1.5739387978441423e-07,7.778861650827334e-08,1.3213899390307986e-07,1.1313621881935581e-08,1.149559053525914e-07,4.2058150002081844e-07,1.565385631745274e-07,2.9124716471167655e-07,2.3091544677292122e-07,1.9849116196898732e-07,3.503289788763792e-07,2.863484188032088e-07,4.095753576458186e-07,4.654566459821779e-07,6.736661960685678e-07,1.1850578578994202e-06
battery,energy,CH,1.0921780097644061e-07,2.397425882483676e-10,6.844754446373262e-11,1.2254768939073064e-10,6.011740428785287e-10,2.3410779016866162e-08,1.3905629348013488e-08,1.90776055888423e-08,1.9263859159679248e-08,2.042116167648437e-08,1.714787285464486e-07,7.574770288709664e-09,4.004994268008127e-08,1.504482152385562e-07,4.707557182978195e-08,1.8546776280343207e-07,9.96041802197323e-08,7.790723851383671e-08,1.8458247618015777e-08,1.5204066359033395e-07,6.143713000787572e-07,1.0937627352709309e-07,3.1735560575159173e-07,5.550854528353453e-07,4.226367462957448e-07,6.619710163327867e-07,7.470863811903929e-07,3.446361358551044e-07,1.2378305754000497e-06,1.3327028356862483e-06,2.2760203241625286e-06
battery,energy,CZ,1.1218536575311483e-07,1.5538703188464812e-10,6.339574493319965e-11,1.0048089541727902e-10,4.194828584157991e-10,2.230421532568252e-08,1.3461074790267834e-08,2.140258112096311e-08,1.6526877621057276e-08,1.8291452834870752e-08,1.4910182846080892e-07,1.4665904253737239e-08,3.6090257055175534e-08,1.5368557535731043e-07,3.931326641358605e-08,1.9263634334600558e-07,8.664279106702364e-08,9.855056119936553e-08,1.0544637202009906e-08,1.4974998704270545e-07,6.344629354502793e-07,2.0497131109431098e-07,2.6984020519703176e-07,4.4880934396089806e-07,4.244079898623747e-07,5.798198266132125e-07,8.149443952434125e-07,6.11537926320802e-07,2.03051716998321e-06,1.960071673854765e-06,2.11066161812139e-06
battery,energy,DE,1.1368398112429834e-07,1.3746915775848488e-10,6.043275947631886e-11,1.0121944118269312e-10,2.878161771823337e-10,2.111287624782433e-08,1.3036736503426275e-08,1.9255217688858947e-08,1.7107443110934222e-08,1.886992362854059e-08,1.421367185798397e-07,1.4709147731690694e-08,3.48079202512845e-08,1.4876949109089763e-07,4.689200087424479e-08,1.7432863443705806e-07,7.491976013312673e-08,8.759355060968735e-08,1.1520805049137518e-08,1.344393606053999e-07,5.432318421671248e-07,1.2160605555793393e-07,1.9014555402405988e-07,4.5593678634414714e-07,3.2446749460507635e-07,5.248396358672885e-07,5.913540875380957e-07,3.5690011155105037e-07,1.2638099699785515e-06,1.6450172071970374e-06,2.125333399903089e-06
battery,energy,DK,1.1194434645952413e-07,1.4559556786733297e-10,5.917198651464839e-11,1.0001012166700826e-10,4.648336004255462e-10,2.184439103020447e-08,1.2262648211020791e-08,1.8677221111075642e-08,1.5751441260162154e-08,1.860169869352698e-08,1.3737441758234246e-07,1.1984300730779958e-08,3.4886711449705605e-08,1.4314189360371395e-07,3.138504052881988e-08,1.701462137352339e-07,4.1885167896807215e-08,8.362950343314132e-08,2.352785701795722e-08,1.0353363101308427e-07,4.117995319358472e-07,1.0829296167745274e-07,1.1591113498718029e-07,3.502261858854799e-07,2.3028043903080391e-07,5.108929672938148e-07,5.085195688713599e-07,3.518153077322328e-07,7.019103979894639e-07,1.0807352746909196e-06,1.7965976613266716e-06
battery,energy,EE,1.1214424786458746e-07,1.3149071855391378e-10,6.652654545685395e-11,1.1729290552067448e-10,4.968353513897186e-10,2.156650549496998e-08,1.3693057188873138e-08,2.34291326132141e-08,1.4179346388551207e-08,1.5790554280973368e-08,1.4581684190761713e-07,7.290412980652774e-09,2.7297531471609724e-08,1.4838938394132598e-07,3.829187203868345e-08,1.5454207127681484e-07,6.184003862754374e-08,7.580612462113881e-08,8.719501466672054e-09,6.459801213365703e-08,3.631840801287034e-07,2.3053545236828867e-07,2.1905775817532224e-07,3.177084909245835e-07,2.4454438328786225e-07,2.1980132255418181e-07,3.410469215527837e-07,4.4665721466718605e-07,6.681979877537921e-07,9.244869614146013e-07,1.2422500432148002e-06
battery,energy,EL,1.0775092496605043e-07,2.6757523032515924e-10,7.298025146808437e-11,1.331462703412886e-10,5.413460133606255e-10,2.2256452471352176e-08,1.183167742280382e-08,1.7784243232891124e-08,1.3931018389827346e-08,1.779849260769307e-08,1.2922454633591843e-07,2.3168723705752327e-08,4.6805754986558315e-08,1.4380544746540362e-07,3.815913934149519e-08,1.485561259521424e-07,7.018942009979873e-08,1.5785171381050602e-07,1.3958259544980712e-08,1.0219411531123126e-07,4.616974117796069e-07,2.2010856177517808e-07,5.471244039135138e-07,3.2296259235613416e-07,4.1312623009862373e-07,6.342965159750092e-07,5.078724061389295e-07,1.0381079858453756e-06,7.259538173255681e-07,4.5102088148426415e-06,5.5788956472543005e-06
