technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
DAC,power,HU,2.546965969837556e-10,2.8904096155848153e-10,3.140010018918566e-10,3.44281653593017e-10,3.688532518123455e-10,3.916996219257053e-10,4.133887105249947e-10,4.3454405273466446e-10,4.548895647800661e-10,4.722730227733648e-10,4.956749891444451e-10,5.201743806956635e-10,5.476327925573964e-10,5.779811218798303e-10,6.126797307080457e-10,6.502304667437127e-10,6.917928782331674e-10,7.380722852644764e-10,7.944279860938843e-10,8.699207947311177e-10,8.71533344045712e-10,9.553198467984803e-10,1.032515706248924e-09,1.1005537099112252e-09,1.1860128247079682e-09,1.2774300826030916e-09,1.3768213326316242e-09,1.4658819415107625e-09,1.5436566140010904e-09,1.6229772671442799e-09,1.7611739422833607e-09
DAC,power,IE,2.2109870545461134e-10,2.7992639405571533e-10,3.111851148477124e-10,3.4685046843974827e-10,3.6787568735385016e-10,3.811708222397236e-10,3.968264033182211e-10,4.156901273133328e-10,4.3984947507523624e-10,4.692560445620859e-10,5.045762256424578e-10,5.305248319184986e-10,5.597591454890667e-10,5.934428332269821e-10,6.338431987150546e-10,6.793962720461386e-10,7.290790376949189e-10,7.886397248421715e-10,8.660735438433083e-10,9.676304224420315e-10,9.94533933805473e-10,1.0849625611495993e-09,1.1732699804438992e-09,1.2503807302961577e-09,1.3674572801642618e-09,1.5073482218853995e-09,1.6744941459296201e-09,1.817827039001242e-09,1.907000777033657e-09,1.994576559884758e-09,2.2027612707453084e-09
DAC,power,IT,2.489985725074194e-10,2.8426539537314174e-10,3.1065261246142165e-10,3.409309994051397e-10,3.641334073826788e-10,3.8247678777853044e-10,3.9746636387706935e-10,4.101562048963982e-10,4.2539370404267645e-10,4.4497967884039584e-10,4.710854216350202e-10,4.940340196847412e-10,5.20629862844058e-10,5.504426770554199e-10,5.846586468267189e-10,6.209038026423943e-10,6.590221427729593e-10,7.001825707398661e-10,7.497010580316468e-10,8.16256187885892e-10,8.077862133979527e-10,8.893696800090554e-10,9.688716447383315e-10,1.043174049310774e-09,1.1299928400049453e-09,1.2192463061880351e-09,1.31227634392008e-09,1.3941450458588492e-09,1.4620923631248903e-09,1.5310715058311372e-09,1.6603615851272586e-09
DAC,power,LT,2.542497450062602e-10,2.8752047740021727e-10,3.124087724011231e-10,3.43214813599763e-10,3.6709502085129763e-10,3.883795256135728e-10,4.081807392373757e-10,4.271139373763636e-10,4.4563039161712964e-10,4.670369616567595e-10,4.959882822500166e-10,5.210131741806923e-10,5.497553922557988e-10,5.835820935237951e-10,6.224667349086519e-10,6.66934348494619e-10,7.168763198939578e-10,7.743431279433909e-10,8.386253041222393e-10,9.262773106543125e-10,9.35172014190614e-10,1.0231521220304048e-09,1.0978253641927373e-09,1.1666176809780381e-09,1.2580243610886044e-09,1.3585703194577208e-09,1.4648998079707696e-09,1.5703402081730956e-09,1.655444290562846e-09,1.7360284899348388e-09,1.8803005296075846e-09
DAC,power,LU,2.1471834786730907e-10,2.8195674073693353e-10,3.1328778482378945e-10,3.5108100961209737e-10,3.7581301134696895e-10,3.989363328962243e-10,4.2064517421453866e-10,4.413423005371119e-10,4.614848334306478e-10,4.784563955129629e-10,4.981045006092568e-10,5.189336775897595e-10,5.418715607415916e-10,5.688924582151986e-10,6.005869224562597e-10,6.375415667455638e-10,6.789253939624144e-10,7.251983467025268e-10,7.767697167540945e-10,8.43982377425742e-10,8.439686078207622e-10,9.066848039202582e-10,9.884933502383875e-10,1.0647203153541848e-09,1.1657866665260518e-09,1.2718321675783255e-09,1.3878970870024468e-09,1.4879298264926104e-09,1.5549870598222653e-09,1.6246425113249784e-09,1.7367668860282526e-09
DAC,power,LV,2.534276046875691e-10,2.901608813124964e-10,3.1545743187737857e-10,3.4671320233014646e-10,3.711793552586243e-10,3.9338655710786525e-10,4.148034474669663e-10,4.3620039477904766e-10,4.5814824363966855e-10,4.781588999356067e-10,5.017845811808005e-10,5.214061397026123e-10,5.451292570136645e-10,5.734760842515786e-10,6.075721077180102e-10,6.472415050843671e-10,6.919725343031421e-10,7.425718002208589e-10,8.017416982919462e-10,8.850041335396263e-10,8.918580990818323e-10,9.499119302143961e-10,1.024808553192996e-09,1.097376043982294e-09,1.1891743686971733e-09,1.2839981767931027e-09,1.3770922566112137e-09,1.4675739257563298e-09,1.5410784479305746e-09,1.613869665458612e-09,1.7452598792320336e-09
DAC,power,NL,2.1691194949677173e-10,2.78087887018786e-10,3.06472121144906e-10,3.3386667658592344e-10,3.511122734245829e-10,3.708133741960204e-10,3.885762517913523e-10,4.0399008538796966e-10,4.2322575747316757e-10,4.4672267361672366e-10,4.749662755701807e-10,4.9654696965793e-10,5.206163099298622e-10,5.469543935150246e-10,5.77546810084327e-10,6.119043919317301e-10,6.496564038187872e-10,6.914863644251153e-10,7.4082767733798e-10,8.054258606330961e-10,7.99280192222923e-10,8.544730453547245e-10,9.231265132403351e-10,9.876710191068848e-10,1.0792402226635638e-09,1.175980600935604e-09,1.272454985777228e-09,1.3621288026263073e-09,1.422588397703706e-09,1.481752488843781e-09,1.5988157207350931e-09
DAC,power,NO,2.561705355038635e-10,2.9303755157701617e-10,3.214602057293352e-10,3.541142647099783e-10,3.8084419433970036e-10,4.0587727560127946e-10,4.3041304963554433e-10,4.5484681491796893e-10,4.821892671645078e-10,5.122826400790119e-10,5.460980931877654e-10,5.698156958552431e-10,5.934614485262875e-10,6.136512261161713e-10,6.421503760762573e-10,6.792078300320269e-10,7.23381818922684e-10,7.753830225069734e-10,8.438942358066763e-10,9.429583563401168e-10,9.794849404544728e-10,1.067166648971753e-09,1.1535223691028043e-09,1.2368381900462545e-09,1.3449890179937542e-09,1.4603454222948874e-09,1.5485508954168874e-09,1.6505699019102334e-09,1.7410651115326875e-09,1.8415421444393144e-09,2.080674133427966e-09
DAC,power,PL,2.5131027067989934e-10,2.8727744860105905e-10,3.130296941158675e-10,3.4507530552110624e-10,3.7046740824221535e-10,3.93839113478958e-10,4.1662630806247545e-10,4.40462747639204e-10,4.671124029833411e-10,4.958579964410075e-10,5.265406584793167e-10,5.525013070086148e-10,5.815747797334997e-10,6.135487244904371e-10,6.463642720444656e-10,6.805449878316688e-10,7.157841575478773e-10,7.521349284334169e-10,8.037122138236503e-10,8.813844120929916e-10,8.693219412738823e-10,9.37462794792147e-10,1.0121178770941719e-09,1.0785858014611447e-09,1.160962757642345e-09,1.24574885930162e-09,1.330379523202962e-09,1.4057363008324127e-09,1.4670013863054286e-09,1.527256226504187e-09,1.6291541856796855e-09
DAC,power,PT,2.3802687771364147e-10,2.7361542401519125e-10,2.982915739439967e-10,3.2407237846661544e-10,3.4287468409945913e-10,3.6236527087647105e-10,3.822115119248804e-10,4.0311363779041814e-10,4.274931980807099e-10,4.547155367644526e-10,4.869157538350909e-10,5.139603255083058e-10,5.440629815217728e-10,5.783417339310721e-10,6.187747575230046e-10,6.651714535983864e-10,7.174235242743e-10,7.771194565088623e-10,8.409269964977764e-10,9.168569740683688e-10,9.171766104563912e-10,1.0024791365548667e-09,1.0876116935451694e-09,1.1640936572587698e-09,1.259338530563201e-09,1.366631891949175e-09,1.492494979315123e-09,1.6083538486790973e-09,1.686973494614514e-09,1.768340382880093e-09,1.918170631905394e-09
