technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
DAC,power,NO,1.199318356661233e-07,1.3720084946744243e-07,1.5051206016382382e-07,1.6580333399585204e-07,1.7832416762387476e-07,1.9005111523658433e-07,2.0153981165451114e-07,2.129829471217812e-07,2.2578976970157772e-07,2.3988334223243034e-07,2.5571763531584547e-07,2.668279588090328e-07,2.779024866200447e-07,2.873588961600087e-07,3.0070583273701276e-07,3.1805937634867925e-07,3.3874455654864324e-07,3.6309360953164173e-07,3.9517185514839315e-07,4.4155332509979856e-07,4.58653394269439e-07,4.997006291767493e-07,5.401282898565954e-07,5.79133151565728e-07,6.297652917002433e-07,6.837711463793678e-07,7.250660003890208e-07,7.728283878496392e-07,8.151962088310301e-07,8.622379358784381e-07,9.742041307362782e-07
DAC,power,PL,1.1765639645132447e-07,1.3450120345235656e-07,1.465638965107439e-07,1.6156855605038198e-07,1.7346177574643706e-07,1.844120492181308e-07,1.9508361475006425e-07,2.0624716327668584e-07,2.187293679129964e-07,2.3219301884794632e-07,2.465623040672603e-07,2.5872170453507645e-07,2.723378228251527e-07,2.873116436303766e-07,3.026794115898593e-07,3.186862772402223e-07,3.3518854450905673e-07,3.5221102450312837e-07,3.7636148659626276e-07,4.127281887468756e-07,4.0708242166942333e-07,4.389815520274563e-07,4.73931459770479e-07,5.050487195547195e-07,5.436143559541618e-07,5.833081105682891e-07,6.229293474990612e-07,6.582091614281885e-07,6.868920975030329e-07,7.151027387182277e-07,7.628168292269356e-07
DAC,power,PT,1.1143748568087115e-07,1.2810358141264497e-07,1.3966308475071867e-07,1.5173268399879421e-07,1.6054321216821048e-07,1.6967600436636404e-07,1.7897021519958617e-07,1.8876072858178063e-07,2.0017767125721794e-07,2.1293035002948862e-07,2.280202372783831e-07,2.4067644507802426e-07,2.5477460088821654e-07,2.708281461753728e-07,2.8976233559445214e-07,3.1148885145040983e-07,3.359561813400536e-07,3.63909190153032e-07,3.937862336221147e-07,4.293378730148435e-07,4.294879401456027e-07,4.6942142796518744e-07,5.092765819336566e-07,5.450821580527038e-07,5.896722332319433e-07,6.399033054901684e-07,6.988284858582771e-07,7.53070364243928e-07,7.898782915721602e-07,8.27972755009523e-07,8.981260167633745e-07
DAC,power,RO,1.0541057967261927e-07,1.3126541668624506e-07,1.4323554327504627e-07,1.538554720345738e-07,1.609275213721841e-07,1.687608407976412e-07,1.7681833734406615e-07,1.8469932781211123e-07,1.9427218790563942e-07,2.059266723664101e-07,2.1972745306818946e-07,2.3222553002578481e-07,2.4574985203030396e-07,2.602279715864144e-07,2.7629984226843667e-07,2.933888161191772e-07,3.1183236758134594e-07,3.329866854715819e-07,3.581385878965045e-07,3.9117165633053116e-07,3.9190268674291286e-07,4.2606333952714485e-07,4.5995364771064993e-07,4.935384631674703e-07,5.329490941505204e-07,5.754801872454067e-07,6.183429547340204e-07,6.609342594652069e-07,6.953767230816956e-07,7.292911004267433e-07,7.890868123586347e-07
DAC,power,SE,1.1841720162256926e-07,1.3532083032853773e-07,1.4758369906949434e-07,1.6108488370169757e-07,1.7249182408737884e-07,1.8097421887100606e-07,1.8909566541974171e-07,1.9818216722998156e-07,2.0922939185196976e-07,2.2221010990716464e-07,2.3732386793819935e-07,2.504694034723809e-07,2.6510088569245885e-07,2.8128963831495915e-07,3.004193437145327e-07,3.210239127727395e-07,3.429982173654817e-07,3.678601799723228e-07,3.9920638282594976e-07,4.435414987030374e-07,4.4722046137137867e-07,4.790949419507978e-07,5.1401403793305e-07,5.489879497893302e-07,5.939845507514197e-07,6.396781139735692e-07,6.775253056173973e-07,7.240473283338679e-07,7.604299047274985e-07,7.970855862002937e-07,8.836344783979041e-07
DAC,power,SI,1.1706596667539107e-07,1.3507862410151055e-07,1.4767225901676078e-07,1.6260981038141967e-07,1.7497856369064954e-07,1.8625834538229316e-07,1.9704782872235805e-07,2.0807688442831417e-07,2.1980171686790008e-07,2.315625205483502e-07,2.4248647338072115e-07,2.5152643727213053e-07,2.594209840436455e-07,2.698166104932195e-07,2.8351184262378713e-07,2.9978185295983825e-07,3.182095284060168e-07,3.385771112092957e-07,3.6279702360907047e-07,3.947802645690954e-07,3.8884486962375126e-07,4.2025216425284916e-07,4.522930189561678e-07,4.803454380511934e-07,5.157776016693609e-07,5.540034560305833e-07,5.971279841084264e-07,6.373911828652175e-07,6.715264957890243e-07,7.067832383282286e-07,7.714206305875812e-07
DAC,power,SK,1.0946649860300494e-07,1.3191886125716537e-07,1.4404005845592333e-07,1.5699691039310723e-07,1.6577899359074682e-07,1.7484066734277717e-07,1.8360281071447e-07,1.9233869393168694e-07,2.019210636561053e-07,2.1214313429327582e-07,2.229925498111629e-07,2.3270118770619146e-07,2.4390693797184804e-07,2.5636853093992575e-07,2.700555503401188e-07,2.8552026486674683e-07,3.0252790303103106e-07,3.211737087539932e-07,3.4337390155267444e-07,3.72688329760311e-07,3.700625107048545e-07,4.0065875651710893e-07,4.328522355379471e-07,4.6217364481465956e-07,4.992343684003459e-07,5.360184749328307e-07,5.736144172673097e-07,6.092198229025892e-07,6.409204287113186e-07,6.711415975601865e-07,7.240942434232883e-07
DAC,power,UK,1.1260915541114652e-07,1.3520574106543283e-07,1.4775706370620798e-07,1.6042136655382565e-07,1.6818075889779085e-07,1.7691545630425456e-07,1.867676364588978e-07,1.9747111565168328e-07,2.1003672201893305e-07,2.240619365596277e-07,2.4101195631238846e-07,2.5451806522004243e-07,2.697424073542823e-07,2.8695792804007284e-07,3.0841821048675576e-07,3.319387580956509e-07,3.562080639596725e-07,3.812048427474885e-07,4.1002437375548573e-07,4.4624993061519397e-07,4.43577958599687e-07,4.82543687507828e-07,5.21097196209532e-07,5.527476373126993e-07,6.060748872029548e-07,6.674158983163017e-07,7.284669469125001e-07,7.836795794641584e-07,8.18878270031681e-07,8.566841627268365e-07,9.434510930986286e-07
battery,energy,AT,3.4650845520009647e-06,3.4696642351488986e-06,3.4714680472591713e-06,3.4744019005633703e-06,3.486257159343773e-06,3.974601315660611e-06,4.273647722472526e-06,4.770021176978062e-06,5.115419881711538e-06,5.474437198547549e-06,8.249447607094413e-06,8.431005604236674e-06,8.932599999962947e-06,7.802361009016222e-06,8.482769209917016e-06,1.1082244726806935e-05,1.2298866172305438e-05,1.3203434524991591e-05,1.2982830946421277e-05,1.4496771592439528e-05,2.088027440705812e-05,2.2165963785490467e-05,2.4652922111673013e-05,2.6954447943718078e-05,3.077461123082788e-05,3.6608582623625003e-05,4.167815664467691e-05,4.521930221681426e-05,5.2139984976282255e-05,6.281110218465573e-05,8.39623639752592e-05
battery,energy,BE,3.3094384627419657e-06,3.3177551219176564e-06,3.319990813158528e-06,3.323958261386855e-06,3.345122599121623e-06,3.949418720018426e-06,4.2525894948025594e-06,4.672000385371717e-06,5.00840992596944e-06,5.362845141792926e-06,8.121304525786182e-06,8.236022098472006e-06,8.70508060168916e-06,7.570802148445186e-06,8.235654230599418e-06,1.0544429305340147e-05,1.1671736990666547e-05,1.2645315347578777e-05,1.2281788802729062e-05,1.37173927852144e-05,1.884612288983531e-05,2.0351194164043363e-05,2.176343472449912e-05,2.320950591739279e-05,2.5778265626932487e-05,3.028615657996456e-05,3.339191281939223e-05,3.7441231027237715e-05,4.6188686639454644e-05,5.999035199533957e-05,7.744670326712265e-05
