technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
photovoltaics,EE,1.9082024211840412,4.305090828343587,4.3050908284781,4.20388239999276,4.102673971842117,4.001465543098316,3.9199589807312134,3.8384524184156597,3.7569458560562414,3.6754392937792972,3.5939327314871705,3.5243520519422127,3.4547713724236098,3.385190692972541,3.315610013462928,3.2460293339342194,3.186252962352866,3.12647659077805,3.066700219264692,3.0069238476785665,2.9471474761143095,2.91622498475173,2.88530249376128,2.8543800029035076,2.823457512024178,2.7925350214355937,2.7657514698375283,2.731565302573925,2.4702868441994257,2.1483206572981817,2.126893818155934
photovoltaics,EL,37.97166489241781,48.418430948636974,48.418430945605316,47.279845880486924,46.141260816738374,45.00267574717385,44.08590534707922,43.16913494156576,42.252364533276726,41.335594130494414,40.41711540403951,39.63139504709222,38.84416477884273,38.055523809818425,37.265571342569544,36.47440658447474,35.79242638027234,35.09984851776201,34.30463398799871,33.3396954156629,31.48141139603334,27.805426859450392,20.391873835338835,16.683937393900994,16.448650428728907,16.77484900919897,16.67888070787738,16.511701596841124,17.285277514163234,16.03945027770486,16.698798319458863
photovoltaics,ES,389.36075284304525,442.39179365646305,442.3917936296247,431.988143644186,421.5844936233318,411.180843591658,402.8043010437213,420.95223458124497,417.4623148918291,408.40421396393066,399.20853378762234,391.2113201764677,383.0925057859108,374.86007988613017,366.5220314767329,358.0863509252383,366.85577311912874,415.6267713501816,417.7876010592941,409.08744851749725,410.01983614149765,402.87982998088273,396.94769923375185,415.5151338398037,422.9898269508736,417.9901193505846,413.57484106711723,410.7348838377636,409.7672903763523,424.3091568711147,447.2323099546905
photovoltaics,FI,3.563732032263065,4.494362233721798,4.49436223380948,4.388710921555647,4.283059609234468,4.177408296971478,4.092320109727517,4.007231922525748,3.922143735260786,3.8370555480277173,3.7505800297419536,3.675242874064152,3.5986795507771134,3.520970641714253,3.4421967283885144,3.3624383926389863,3.2919022062410597,3.2216891009377835,3.151799076459993,3.0822321328756472,3.012988270200836,2.973491107663474,2.9341610772243047,2.894998179037664,2.817856264818008,2.7492628044765626,2.602569650147591,2.261343478678959,1.8068442644455485,1.205605311779804,1.193578606232253
photovoltaics,FR,127.34625852735486,159.86272832213936,159.86272831214777,156.10387147268094,152.34501476172784,148.58615801201083,145.55937082678244,142.53258359354157,139.50579640029497,136.47900920125443,133.43708850223933,130.82424945474833,128.19803473949528,125.55932311158543,122.90899358656787,141.0687729183893,138.3777700691802,135.5178113081002,132.06090370016548,127.8449500178807,122.59773416033092,222.98961840845237,220.88830369402123,224.37727081816223,217.39312852744052,257.1796795954145,270.5474630610602,264.9093508705558,255.99753416445833,251.17301214591058,274.4523935460255
photovoltaics,HR,31.63657380286895,31.683143664162163,31.683143653787983,30.938170760781848,30.193197871438713,29.448224977524326,28.84834532465414,28.24846566659754,27.648586006906218,27.04870636314548,26.44882670327197,25.936816480873,25.424806254270536,24.91279602753132,24.400785803985627,23.88877558064287,23.44898803263695,23.009200483628852,22.569412936496065,22.12962538871511,21.689837841560234,21.462340328000824,21.20363050907082,20.86067526420531,20.527863856514138,20.227252033591483,19.97351151592084,19.743151600078658,19.5267519951783,22.47348898367099,21.757042513005707
photovoltaics,HU,24.783922238960777,34.42783910854719,34.42783910868038,33.61835088531942,32.808862660394325,31.999374473139557,31.34753317769072,30.695691878613072,30.04385057808555,29.392009284094,28.7401679892063,28.183792036287894,27.627416075610583,27.07104011037118,26.51466414635691,25.958288183022134,25.48038061546069,25.0024730483448,24.524565480970516,24.046657913646737,23.56078081495849,23.295509181224368,22.938289148864502,22.527293690811412,21.969205065613195,21.110600889027342,20.45277943587667,19.43448093745152,16.844216849454284,11.306832862000736,11.194112915559936
photovoltaics,IE,0.9773575534335102,1.6754700917836096,1.6754700920422292,1.6360816182800797,1.5966931446085784,1.5573046710064655,1.5255837117607902,1.493862752510477,1.462141793353633,1.4304208343542717,1.3986998755539464,1.3716201430020132,1.3445404104751197,1.317460678216509,1.2903809462887486,1.263301214849705,1.240037070448466,1.216772926096001,1.1935087819237904,1.1702446383186285,1.1469804964889492,1.1349458862524422,1.1229112827532095,1.110876691218782,1.0988421329946272,5.599789538977914,5.546080570740947,5.492371867035873,5.438663162006275,5.384951857179098,5.331243036277433
photovoltaics,IT,686.1208272458476,697.0204703096797,697.0204670605299,680.6302538167948,664.2400376511634,647.8498191500003,634.6523597094018,621.4549022022694,608.2574447168607,595.0599871094241,581.8410066085422,570.5356222740089,559.2112164703345,547.8690346402451,536.5103300073536,525.1363465480213,515.336093418839,505.07937783605956,492.6193687835971,477.177631177032,437.0122567421145,394.4947501226141,371.6161257635646,370.37965024981145,363.2454825962894,357.7631471249084,354.9326716728499,348.7678981843997,344.783067117336,340.40731100203266,337.01462280129715
photovoltaics,LT,1.1985764030376056,1.966596234236076,1.9665962344260566,1.9203619988854923,1.8741277634094033,1.8278935281634239,1.7906603505547702,1.7534271729435396,1.7161939953881553,1.6789608179469873,1.6417276405187866,1.6099434326007025,1.5781592246902758,1.5463750167425556,1.5145908087270687,1.4828066006811587,1.4555018388658865,1.4281970770357908,1.400892315234029,1.3735875534037112,1.3462827912669568,1.332158024139742,1.3180332571594364,1.3039084903294667,1.2897837235817284,0.7623760681921162,0.7475888225095824,0.6589113723966219,0.6378064746425111,0.6315085744498082,0.6252106742906968
photovoltaics,LU,2.836304904943767e-07,2.8572235632129624e-07,2.8722912725814925e-07,2.8220326881600525e-07,2.8081262993307216e-07,3.7101406682785185e-07,5.153145530908614e-07,6.816499670812502e-07,6.792544308745973e-07,6.751959370161531e-07,6.732225191997127e-07,6.669421857563866e-07,6.611103816048468e-07,6.569756396427138e-07,6.576699522250646e-07,8.756059534641831e-07,8.905690894758842e-07,8.892521574088333e-07,8.870162381493449e-07,8.986144115906499e-07,9.358689015502758e-07,9.929170918268072e-07,1.0561583416866597e-06,1.131237152726428e-06,1.2113455702573115e-06,1.2982458111227317e-06,1.3883432819570133e-06,1.4631834566522583e-06,1.5371769794446606e-06,1.6595474985977076e-06,1.702288273954473e-06
photovoltaics,LV,8.96006098656565e-08,9.041820850287869e-08,9.124088129098564e-08,9.029399973590339e-08,9.085506914717969e-08,1.1039882111266845e-07,1.3164005842229958e-07,1.4560249062177066e-07,1.5381972494607539e-07,1.704438807217838e-07,2.21583642209159e-07,2.5622726098442293e-07,2.9500114897446727e-07,3.5679484099491875e-07,4.2796051443303213e-07,5.452073595596359e-07,5.644830540390847e-07,5.672203859207344e-07,5.635976596688177e-07,5.577443478477092e-07,5.507393283471944e-07,5.485993422536548e-07,5.467202919368557e-07,5.458588522122165e-07,5.462572665068654e-07,5.479566520630556e-07,5.508960915711236e-07,5.5437201904867e-07,5.579317523725404e-07,5.621882345115775e-07,5.129056771316095e-07
photovoltaics,NL,121.33284075030711,165.33938708117535,165.33938709057924,161.45207866973956,157.56477040047247,153.67746184902896,150.54706626302908,147.4166711996564,144.28627587112328,141.15588054751035,138.02340319275783,135.34724516710347,132.66924701977035,129.989529534637,127.30821375517965,124.62542051844741,122.31782685901759,120.01156321304713,117.68087931713146,115.30040271888014,112.8437067083282,111.1868672543382,108.31537121925864,104.26395697567257,101.03545022539764,96.40335501771816,115.84831606025654,112.82471987995675,108.6571572750699,107.10838769357488,106.04039663173765
photovoltaics,NO,1.832203365989374,2.5883508009637346,2.5883508010310114,2.5275048450429285,2.466658889010591,2.4058129330011258,2.3568096797026334,2.307806426444118,2.258803173149419,2.2097999198511418,2.1607966665464784,2.1189608721861712,2.077125077828358,2.0352892835495866,1.9934534891933398,1.9516176948416104,1.9156747001508039,1.8797317055803389,1.8437887109958826,1.8078457163908823,1.7719027216540555,1.753309148162721,1.7347155748128584,1.716122001457111,1.6975284282153336,1.678934855011606,1.5806219366052172,1.4320944430595621,1.2458654089867882,0.8634919810545725,0.8548781867516283
photovoltaics,PL,45.73996721298763,90.54769969506442,90.54769968491364,88.41885156467573,86.29000332604508,84.16115542376566,82.44680947780797,80.73246342697662,79.01811738183935,77.30377136859762,101.95815599764353,105.86603338342594,103.77603492475814,101.68603638944496,99.59603783860425,97.50603927685503,95.71066699766024,93.91529474508582,92.11992248240472,90.32455020791146,88.52917794110853,87.6004366785764,86.67169543932233,85.74295419271363,84.72261650990141,83.13052604028864,81.5924078778117,80.70318275603067,79.92547805433784,79.27556002440633,78.48506567472194
photovoltaics,PT,114.45736967301534,122.62277731308765,122.62277731765816,119.73910015043334,116.85542298950439,113.97174584556443,111.64992963654377,109.32811352225434,107.00629746520374,104.68448152540522,105.79964149812012,103.75060527815783,101.701077978853,99.65109186721959,97.6006791100913,110.41669856967091,108.38098858708254,107.11942839647352,104.68251719739374,105.94120781305398,103.64497315718222,102.23466531959474,100.61261534502158,99.11023279888661,97.12386383508121,95.79682323847574,94.38495082478458,92.9900473413458,91.43575853277058,88.70248419680559,50.48167686514438
photovoltaics,RO,16.254752985456,16.60402186953935,16.60402187015564,16.21360940550043,15.823196940532238,15.432784475575561,15.118409072375835,14.804033667632863,14.489658263309389,14.175282858901882,13.860907454987023,13.5925800949864,13.324252727125403,13.055925357510821,12.787597986644357,12.519270618216687,12.288791777982796,12.058312939091923,11.827834105393773,11.59735528486783,11.350936241321367,14.304425807223328,13.927294916850217,7.49472453578982,4.640396590271623,3.999014302889183,5.686291798245085,5.609031841270933,5.5432087065678175,6.047468770599746,5.987186277305338
photovoltaics,SE,13.706806249451823,19.5583855551951,19.55838555512289,19.098610802593026,18.638836049326713,18.1790612963489,17.808776446349494,17.438491596155014,17.068206745958328,16.6979218958408,16.326786578041222,16.0090125844295,15.690486919750459,15.371258981954394,15.051378169100206,14.730893879676081,14.454320310904736,14.171363438704892,13.886486243327962,13.608846503683889,13.316884969203066,13.143181662432692,12.937998335215767,12.65215791529714,12.23873573076835,11.758623760176702,11.054068118869512,10.109925914070402,8.691857836925392,6.523552723732794,6.458478358399327
photovoltaics,SI,4.234212232874419,4.618387087140915,4.6183870873934,4.50979610917749,4.401205130798279,4.2926141526135195,4.2051715035469694,4.1177288545286865,4.0302862054176565,3.9428435563053013,3.8551093555819267,3.779907414108433,3.7044477854766242,3.6287474020093127,3.5528231956944643,3.4766920990042727,3.4108753834479937,3.341829283395782,3.26136703855812,3.1375039317881206,2.9282278433779334,2.526866400908215,1.473894492520854,1.2118700093892,1.152933680347159,1.087448762633869,1.0246683724493992,0.9036460535561781,0.7847953882973838,0.6681150663800455,0.6614540316952282
photovoltaics,SK,17.224240191549946,17.282444285012737,17.282444286165912,16.87609508568836,16.469745886170053,16.063396691267428,15.736180280421445,77.84982024795582,76.19664348291974,74.54346666545656,72.89026209587173,71.47912494995788,70.06796326065027,68.65677862586438,67.24557270670216,65.83434706714704,64.62209520138285,63.40979907011494,62.19751135906494,60.98368771473261,58.39852700022889,62.511981974538635,66.9355999959153,70.85863730243445,75.8887570072471,79.5902613997057,81.08962235174822,80.30269065250313,79.48108663831808,87.61907763940226,85.55519566472864
photovoltaics,UK,159.32540697108342,165.7249086947506,165.7249087481846,161.82887240594874,157.93283603287068,154.03679968727945,150.89919423070288,147.7615888359731,144.6239834140202,141.48637799031886,138.34407833258635,135.6564506154017,132.96467413196177,130.2690209506267,127.56976421688161,124.86717643829816,122.53859334253694,120.20724171151657,117.87248934000596,115.54240946044102,112.59425550455754,104.2441525335244,97.10015725049848,87.56062863884428,66.99230302269997,33.93852219200644,17.517552675049664,10.352994083148113,8.083072700002042,6.019102039698105,5.9590693016485625
power_line,AT-CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,AT-SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BE-UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BG-EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,BG-RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CH-AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CH-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CH-FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CH-IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CZ-AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CZ-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CZ-PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,CZ-SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DE-UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DK-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DK-NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DK-NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DK-SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,DK-UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,EE-FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,EE-LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,EL-BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,EL-IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,ES-FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,ES-PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FI-EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FI-NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FI-SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,FR-UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,HR-HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,HR-SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,HU-AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power_line,HU-HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
