technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
heat_pump,power,NL,1.542,1.5742,1.5742,1.5742,1.5216,1.4839,1.3969,1.3885,1.3563,4.5427,8.6988,12.0548,16.6156,19.6123,22.2697,22.5946,22.5599,22.9333,23.298,24.2504,24.4288,24.4288,31.242,31.242,31.242,31.242,37.0426,42.0744,40.9027,41.3521
heat_pump,power,NO,10.4566,10.4566,10.4566,10.4566,8.956,7.9306,6.0923,4.8273,5.0668,5.211,5.4962,5.8717,5.7716,5.7978,6.2436,6.242,6.3838,6.3993,6.1729,6.835,6.9066,6.9597,15.1699,19.4942,19.4942,19.4942,18.2292,18.4563,18.5888,18.8739
heat_pump,power,PL,1.5137,15.4933,15.4933,15.4933,15.4933,15.4933,15.7482,16.4048,16.7737,18.2192,18.5762,19.4487,19.8041,20.333,19.5361,20.9715,20.9562,22.1336,24.4043,11.3946,31.8954,57.0551,71.7759,73.2716,73.0167,72.615,72.9023,71.8165,72.8928,72.3828
heat_pump,power,PT,0.2119,1.8275,1.8275,1.8275,1.826,1.8367,1.9023,2.0574,2.1684,2.3235,2.4169,2.4939,2.708,2.6961,2.8877,2.8807,2.884,2.9865,3.0194,1.4181,3.0323,3.0423,3.0423,3.0226,2.9725,2.8819,2.9298,2.8744,2.945,2.9642
heat_pump,power,RO,0.0665,0.0665,0.0665,0.0665,0.063,0.0596,0.0647,0.0708,1.6214,2.6598,2.6725,3.0949,3.1681,3.319,4.3048,4.6519,4.6496,5.9531,6.9177,7.165,7.5912,8.4481,11.3187,11.3187,11.3057,12.562,11.1082,11.6171,13.1633,12.7644
heat_pump,power,SE,7.6737,7.6737,7.6737,7.6737,7.1767,6.2998,5.7233,5.8248,5.8645,6.3664,5.165,6.4425,7.2169,7.2988,7.279,7.1836,7.6388,7.4164,7.0303,7.7702,8.408,10.9546,20.8665,22.4446,22.4446,21.8537,21.8967,21.7312,22.2175,21.0161
heat_pump,power,SI,0.4528,2.9759,2.9759,2.9759,2.9709,2.9352,2.9849,3.0014,3.0067,3.0154,2.9806,3.0585,3.0782,3.1816,3.3094,3.3659,3.3672,3.4379,3.5307,1.0904,3.5744,3.5814,4.0368,4.0368,3.9566,4.0063,4.0228,4.0281,4.0065,3.9193
heat_pump,power,SK,0.4978,0.5248,0.5248,0.5248,0.5248,0.5132,0.4607,0.4607,0.4522,0.4607,0.3535,0.4607,1.0014,0.9266,1.6827,1.8176,1.8248,1.769,1.854,2.0573,2.4139,2.6167,5.3232,5.3232,5.3232,5.3232,5.9921,6.9917,7.0002,6.893
heat_pump,power,UK,5.3599,43.568,43.568,43.568,42.9432,50.6216,59.4287,67.4849,74.8765,84.3425,92.0834,100.6232,110.7222,118.1074,128.9282,130.2112,131.5128,133.5794,138.6433,108.21,148.1591,150.6743,155.0493,146.87,145.7294,146.8207,147.1422,145.5833,146.8565,146.5095
photovoltaics,power,AT,2.0022,37.5119,37.5119,37.5119,37.5119,37.5119,37.5119,37.5119,37.5119,38.7588,39.2742,43.3863,43.3856,43.3847,43.3835,43.3822,44.2868,46.3733,48.1393,48.1191,48.0762,52.0269,57.1992,57.1118,57.2156,57.2231,60.9779,61.0068,62.25,63.9192
photovoltaics,power,BE,6.2849,6.8703,6.8703,6.8703,6.8703,6.8703,6.8703,6.8703,10.0496,10.5784,10.686,19.1618,19.8022,19.7996,19.8988,19.8949,19.8904,19.8719,21.4199,21.3008,20.8638,19.7959,19.1019,18.8332,18.7269,18.6169,21.6736,22.0768,22.022,24.7778
photovoltaics,power,BG,1.1329,5.6238,5.6238,5.6238,5.6238,5.6238,6.8048,7.149,7.5095,7.8987,8.7446,8.7446,8.7446,8.7446,8.7446,8.7971,9.2737,9.2737,9.2725,9.2675,9.2371,9.1421,8.6563,8.8002,9.1656,9.2222,9.2172,9.2142,9.3653,9.4108
photovoltaics,power,CH,2.9629,27.0643,27.0643,27.0643,27.0643,27.0643,38.742,42.1965,42.2184,42.2184,42.2182,43.2597,43.2589,43.2579,45.3646,45.3631,45.3613,45.3543,45.3423,45.3122,45.2663,48.6323,48.4187,48.0887,48.988,54.0187,59.4546,59.2142,59.4479,59.3879
