technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DAC,power,AT,2.815951489849172e-06,3.174402728470388e-06,3.4333125541116765e-06,3.7630223375050915e-06,4.026180646991409e-06,4.248984996175124e-06,4.435174506911403e-06,4.622848368096562e-06,4.826979942052057e-06,5.071715615069204e-06,5.346213349894799e-06,5.556705864413039e-06,5.802675317242606e-06,6.090071647791347e-06,6.425096847971509e-06,6.79030412692141e-06,7.1849095368301265e-06,7.688465427022633e-06,8.170950657691836e-06,8.862083824965655e-06,8.653608825031575e-06,9.276268415883677e-06,1.0175621551001758e-05,1.1059770549212853e-05,1.1875644742902395e-05,1.2633016722946457e-05,1.3436932859144994e-05,1.4215690585028141e-05,1.5228267469570596e-05,1.6296891615540447e-05
DAC,power,BE,2.778039437304233e-06,3.1439813984947095e-06,3.4307351741995736e-06,3.7877126539411936e-06,4.055857548867741e-06,4.28348318479983e-06,4.473957635275329e-06,4.619495856989782e-06,4.768981712185281e-06,4.962692998245849e-06,5.219117406088434e-06,5.444586966274261e-06,5.745851103635929e-06,6.096364801377239e-06,6.506938544393811e-06,6.960371407453754e-06,7.351111994643793e-06,7.835314229605171e-06,8.327959313727245e-06,9.028943003053117e-06,8.914062876744243e-06,9.736355431256887e-06,1.0572947298163384e-05,1.1361343663107442e-05,1.2452362703873804e-05,1.3616873002934596e-05,1.4700143762190237e-05,1.5784000945400594e-05,1.667431916654688e-05,1.7923695556640616e-05
DAC,power,BG,2.8516980104064034e-06,3.1868299284374805e-06,3.449444222795854e-06,3.785618584710046e-06,4.099907870505712e-06,4.3730564463306074e-06,4.641406814079873e-06,4.917672441117325e-06,5.2337116432906225e-06,5.546931354587865e-06,5.867171691849824e-06,6.216065732540823e-06,6.658049034910591e-06,7.092598580240232e-06,7.493269020062199e-06,7.88129117546028e-06,8.282188253508303e-06,8.690568310765641e-06,9.07058646194209e-06,9.657588757901453e-06,9.431684197798742e-06,1.03484475820573e-05,1.120481689437453e-05,1.1903450649681965e-05,1.274474615995485e-05,1.3685697404408103e-05,1.4565925489263226e-05,1.540401973735335e-05,1.6046843142393822e-05,1.7199007483030657e-05
DAC,power,CH,2.8019563014236027e-06,3.1543772621849256e-06,3.433585906710743e-06,3.7896070618404343e-06,4.05847708614028e-06,4.29136394881255e-06,4.484121324844339e-06,4.647514314543525e-06,4.836621978685188e-06,5.048352713899955e-06,5.296135108212319e-06,5.513026011181174e-06,5.760077348118325e-06,6.040168680711012e-06,6.3543646727688445e-06,6.722006841567555e-06,7.1292783016600975e-06,7.5743489395403005e-06,8.079922692291587e-06,8.8240867235597e-06,8.702356686823887e-06,9.497480320319807e-06,1.0267118376656878e-05,1.0969904996072208e-05,1.190612251290127e-05,1.2796678851014414e-05,1.3719802939315956e-05,1.460562809278293e-05,1.5678264817595422e-05,1.6923535437182013e-05
DAC,power,CZ,2.828209411557361e-06,3.175239969893599e-06,3.444511919114579e-06,3.8016058891576936e-06,4.087137881571088e-06,4.3511622755534695e-06,4.6083184182529716e-06,4.849938305504281e-06,5.0966014276629615e-06,5.334513610704777e-06,5.572212700929426e-06,5.712142942162607e-06,5.910701041923259e-06,6.162844964417378e-06,6.4843977496044015e-06,6.910958247264625e-06,7.325627385599513e-06,7.786287515874756e-06,8.308116111921675e-06,9.115747354775322e-06,9.185998318830016e-06,1.0105635010940255e-05,1.0964343311588507e-05,1.1674180848010778e-05,1.257040477763517e-05,1.3405000998940596e-05,1.4077859360504696e-05,1.4939332336987838e-05,1.5812556583449574e-05,1.710822894493633e-05
DAC,power,DE,2.7802300107509043e-06,3.146555655638077e-06,3.4248569693314623e-06,3.774189262245001e-06,4.037652853123659e-06,4.260545760495247e-06,4.455771846540312e-06,4.621811880145369e-06,4.804305842652453e-06,4.979849199222797e-06,5.152526101416185e-06,5.348230266506683e-06,5.590250299001665e-06,5.871039544112176e-06,6.201913875126042e-06,6.5778153681908244e-06,6.996604176438771e-06,7.450751048312201e-06,8.020073392122411e-06,8.773563744161042e-06,8.478957061180814e-06,9.130472734179116e-06,9.817299230498179e-06,1.0430290583998106e-05,1.1294674557201692e-05,1.2354097556481904e-05,1.3361036455884955e-05,1.4334229596585264e-05,1.5188795634592943e-05,1.6337823946618656e-05
DAC,power,DK,2.5899163899315834e-06,3.098646330482981e-06,3.39713541367512e-06,3.687874261332496e-06,3.865360925726506e-06,4.0741225171783326e-06,4.299771817157181e-06,4.528100639987477e-06,4.800619319864991e-06,5.1111463398393806e-06,5.502325737285148e-06,5.774347819900726e-06,6.118049185630828e-06,6.495579573737639e-06,6.892257169448225e-06,7.380353819496417e-06,7.949446297203515e-06,8.679463057270196e-06,9.169944454341712e-06,9.947034125485191e-06,1.0047042255230921e-05,1.0977158725814485e-05,1.1926028047648194e-05,1.2754727984751344e-05,1.3921267473473704e-05,1.5061004038968921e-05,1.6186180978728044e-05,1.734568508233032e-05,1.8216756177340823e-05,1.9561453133541582e-05
DAC,power,EE,2.5655391831442605e-06,3.1317737123743045e-06,3.40662159185044e-06,3.676989003149998e-06,3.862738410199615e-06,4.055449746690575e-06,4.227574636726459e-06,4.387811485491747e-06,4.563945153698286e-06,4.7715987904665096e-06,5.0253380599366965e-06,5.283616990075107e-06,5.586144580113451e-06,5.93360152925375e-06,6.321017233049127e-06,6.744192479046251e-06,7.194172141188388e-06,7.700720279326962e-06,8.3231156136308e-06,9.252321369503577e-06,9.149375300912743e-06,9.660048955582236e-06,1.0443146868750768e-05,1.1736312121179626e-05,1.2698951062863557e-05,1.3568794660736057e-05,1.457670667402909e-05,1.5471438331966716e-05,1.639982204954726e-05,1.7664764684513304e-05
DAC,power,EL,2.790564185673639e-06,3.139888600868039e-06,3.4252028710982022e-06,3.7748655113843556e-06,4.116418970214909e-06,4.397357386339734e-06,4.6543587002502275e-06,4.928641259604331e-06,5.25714285016632e-06,5.5721472191643065e-06,5.873251594375836e-06,6.0674026960996985e-06,6.240964100113643e-06,6.351262220787126e-06,6.5162091039251676e-06,6.76161206518419e-06,7.115466087536613e-06,7.577223485142303e-06,8.101003273046069e-06,8.779740078112532e-06,8.66796632097761e-06,9.491471798959443e-06,1.0173484747955838e-05,1.0852776473606275e-05,1.1671829790348416e-05,1.2728707925850071e-05,1.3825559842092012e-05,1.477691634518911e-05,1.548353132009762e-05,1.6640258697920263e-05
DAC,power,ES,2.6397047938066843e-06,3.0683689246541645e-06,3.3357347945478545e-06,3.608059714137121e-06,3.7894613745722688e-06,3.992370241495886e-06,4.217259825616648e-06,4.455058791057021e-06,4.7195319369642014e-06,5.020437842412937e-06,5.328203430374952e-06,5.648962174490558e-06,6.014215267885067e-06,6.419454128637153e-06,6.880618095861206e-06,7.395165956531535e-06,7.950887284884343e-06,8.620987850939274e-06,9.298233218921215e-06,1.0140587712423373e-05,1.024937913546547e-05,1.1254335165361435e-05,1.2181152502924347e-05,1.3089041092821387e-05,1.4302351712201807e-05,1.5438715386595466e-05,1.6541676132779942e-05,1.762933961094049e-05,1.8443426464055794e-05,1.9637168836135063e-05
DAC,power,FI,2.6228976624327547e-06,3.167976795358918e-06,3.4661856084162695e-06,3.778802612261313e-06,3.994568997281213e-06,4.197170134685897e-06,4.38433918804668e-06,4.564154324495663e-06,4.800307774212637e-06,5.080973573841942e-06,5.438125838342846e-06,5.706844671123467e-06,6.04521018936099e-06,6.440496647435291e-06,6.881425087001977e-06,7.363588091227168e-06,7.839619777830929e-06,8.454917382952541e-06,9.25106454809168e-06,1.033602386946838e-05,1.0513399885523889e-05,1.085514553048679e-05,1.1660524052540588e-05,1.2501667423089436e-05,1.362395004178786e-05,1.4479474990377456e-05,1.5185146661200428e-05,1.6096948004114205e-05,1.6860863144723167e-05,1.8092368987462782e-05
DAC,power,FR,2.8377533703505355e-06,3.1806492681761393e-06,3.457779256011447e-06,3.826729696778279e-06,4.101378636542886e-06,4.363240026847293e-06,4.6281271108321574e-06,4.876148253842894e-06,5.100900664421394e-06,5.269249284293727e-06,5.48712048012344e-06,5.745532242814784e-06,6.071601998800795e-06,6.455036334124019e-06,6.900399490988321e-06,7.374580203758833e-06,7.875799081590453e-06,8.447324448822481e-06,9.033627072469134e-06,9.800018773715038e-06,9.793437547200314e-06,1.0845289288134297e-05,1.1768867932176768e-05,1.254300461030071e-05,1.3666356417424872e-05,1.4664881383511936e-05,1.5703900186440273e-05,1.6704126304966175e-05,1.7495811053717677e-05,1.882104871335661e-05
DAC,power,HR,2.798655656062766e-06,3.1457163970125686e-06,3.4161263441143885e-06,3.776704434576009e-06,4.0665865203681734e-06,4.32270030967108e-06,4.5707616462466496e-06,4.825233653431552e-06,5.100971620129388e-06,5.354427530850645e-06,5.5798234203006384e-06,5.727779996838344e-06,5.957429251368976e-06,6.2425623440704705e-06,6.5720379600293975e-06,6.9472809222757545e-06,7.365287259592672e-06,7.844865869800535e-06,8.419440171922476e-06,9.299208610460319e-06,9.268794005193454e-06,1.0220027342037767e-05,1.1064959651783777e-05,1.1770117050913506e-05,1.2697305639845178e-05,1.3678290128243568e-05,1.4650898697175594e-05,1.558522610061693e-05,1.643938973181451e-05,1.7684649539522648e-05
DAC,power,HU,2.8734545454654013e-06,3.2145066255201067e-06,3.4772212689137444e-06,3.823168628967403e-06,4.105824104440549e-06,4.351034232760538e-06,4.58287006342516e-06,4.798964115339658e-06,4.99633255570907e-06,5.1512663355719205e-06,5.3779799481428e-06,5.61754006326502e-06,5.939092457276244e-06,6.295571932409503e-06,6.6910268380675485e-06,7.103838977205685e-06,7.570410478450363e-06,8.110309086827671e-06,8.726669212940398e-06,9.651413909956132e-06,9.65574296361977e-06,1.0626713746548583e-05,1.1487425741993577e-05,1.2205191942651647e-05,1.3138127661235655e-05,1.4134091965572975e-05,1.5119868659626233e-05,1.6110531369293262e-05,1.7044781780407505e-05,1.837773953849657e-05
DAC,power,IE,2.487034814332476e-06,3.1407028949912708e-06,3.48722416084386e-06,3.894058500363524e-06,4.116962276458885e-06,4.251802050158068e-06,4.4175943190899525e-06,4.623966666733714e-06,4.906926349708218e-06,5.227154235919814e-06,5.5719632033006795e-06,5.881689433217498e-06,6.257205775664682e-06,6.685545829618668e-06,7.178665133040388e-06,7.696845163728257e-06,8.238681557910229e-06,8.897690123757011e-06,9.774902130689853e-06,1.0997474144373347e-05,1.107155026065034e-05,1.2159774870293442e-05,1.3269799346519088e-05,1.4173447292254333e-05,1.5624663908118238e-05,1.7142921666960362e-05,1.868166296991435e-05,2.013993236438702e-05,2.1049481425291374e-05,2.241368860689695e-05
DAC,power,IT,2.7924793445416932e-06,3.129559740417208e-06,3.399897534213316e-06,3.735678347056424e-06,4.001238894909725e-06,4.213916688051313e-06,4.38820634153125e-06,4.522438318199699e-06,4.681040024611263e-06,4.883553409757722e-06,5.118805729456707e-06,5.379456463087516e-06,5.691841517733005e-06,6.034574449866922e-06,6.404911409936045e-06,6.794637674147752e-06,7.1933942394978855e-06,7.69495084983397e-06,8.233691367229162e-06,8.968664858358456e-06,8.956986732415038e-06,9.890125372355432e-06,1.0779751188145192e-05,1.1555656385980003e-05,1.2481297633069123e-05,1.3388351529008078e-05,1.4304798923331044e-05,1.5188656924386576e-05,1.599323833121206e-05,1.7132510227902156e-05
DAC,power,LT,2.839719988791561e-06,3.1851319663717652e-06,3.4462505387269447e-06,3.7921032284458705e-06,4.060136135228435e-06,4.302588242605245e-06,4.530218090051261e-06,4.722189363599338e-06,4.882446384382613e-06,5.077221805449043e-06,5.343172544066303e-06,5.617638225968717e-06,5.956746382163753e-06,6.3603306462357415e-06,6.8280081729607066e-06,7.352348844116116e-06,7.913965286527895e-06,8.588360896331943e-06,9.302558597453146e-06,1.0382080839761919e-05,1.0471200662156052e-05,1.1397061559083319e-05,1.226437678626101e-05,1.3007300673768873e-05,1.4072582906057334e-05,1.5150438177070292e-05,1.6116087394240712e-05,1.72195551096855e-05,1.838619261396163e-05,1.9983414140271787e-05
DAC,power,LU,2.3970660010432403e-06,3.124079693046505e-06,3.457395060754941e-06,3.880581028438969e-06,4.1498923217613025e-06,4.401332637966862e-06,4.6470748394041176e-06,4.869331248596949e-06,5.072594968125769e-06,5.2298304786776595e-06,5.431037630326551e-06,5.631412572810376e-06,5.8891260869763444e-06,6.197212417569772e-06,6.5587390682789214e-06,6.974580350094483e-06,7.435252066218477e-06,7.946228491155514e-06,8.485009248402778e-06,9.321376543725785e-06,9.275639202670003e-06,9.985261040705663e-06,1.092030543265795e-05,1.1774111042074639e-05,1.296078110816628e-05,1.415348035832135e-05,1.5233570142636222e-05,1.623553686451751e-05,1.699302965312643e-05,1.8200929184610566e-05
DAC,power,LV,2.8426269500584184e-06,3.2030379714804327e-06,3.4630310060422485e-06,3.8058998190786243e-06,4.074563534500061e-06,4.324478360160923e-06,4.568575193538194e-06,4.792451731524775e-06,4.999748600023545e-06,5.1732401753706485e-06,5.388967131036711e-06,5.5992063799810235e-06,5.8736480862758745e-06,6.214205229938551e-06,6.614322806079685e-06,7.082133548092962e-06,7.5943303167527986e-06,8.201836975070925e-06,8.882723721546327e-06,9.937814858027621e-06,9.963062462450303e-06,1.0642651143606095e-05,1.1511540562155109e-05,1.226867673299097e-05,1.3286181585413043e-05,1.425170378199091e-05,1.5114400878151817e-05,1.6059542177999718e-05,1.7028109406773263e-05,1.8438937737831307e-05
DAC,power,NL,2.3996796566809903e-06,3.047786336010169e-06,3.3532858399474874e-06,3.657312703084839e-06,3.842452346845586e-06,4.058984687296325e-06,4.258565595424145e-06,4.4214355857947155e-06,4.624944706559787e-06,4.868457152126186e-06,5.166532753335413e-06,5.385985485197119e-06,5.66329511169488e-06,5.9696481828145815e-06,6.3299218281632564e-06,6.719643957675094e-06,7.12904631885059e-06,7.621092185940158e-06,8.16570681659216e-06,8.864777644071179e-06,8.84161992837887e-06,9.535741862685648e-06,1.0346008939289158e-05,1.1089559597961153e-05,1.2136123662317335e-05,1.3161507602182773e-05,1.4162702266827553e-05,1.5099510023995238e-05,1.577845743446278e-05,1.6829883295851214e-05
