technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
biomass_plant_CCS,power,LU,2.6073751505147986e-09,2.1518347133954644e-10,2.694265976979414e-10,1.0692900041194138e-10,2.791182835058579e-10,4.758885153489986e-10,4.95043592079464e-10,4.857598028648305e-10,5.607940242546742e-10,5.614930214285309e-10,4.987661176655712e-10,8.372452411017999e-10,6.173718860120668e-10,1.1349893623370488e-09,2.228472105655392e-09,4.666179728925326e-09,1.043502361434093e-08,8.269687546003174e-10,3.3063746361137574e-09,7.735558159042769e-10,4.366660617838933e-10
biomass_plant_CCS,power,LV,2.495639120880659e-09,2.279912082765964e-10,1.6218772252714512e-10,1.1881002062000944e-10,3.9954126451605074e-10,4.900989711508124e-10,4.0650024054236736e-10,4.689791268961432e-10,5.041109993870082e-10,7.083617166618487e-10,7.80393640766195e-10,9.810755104999692e-10,9.359766735764512e-10,1.6607415693566108e-09,3.7863082865370216e-09,3.6274984856887266e-09,1.4598772433394068e-09,3.6067873689247762e-09,1.3288579838416189e-08,2.339144071327114e-09,3.40288912678993e-10
biomass_plant_CCS,power,NL,3.3954453602994653e-09,1.5770061139621675e-10,9.381278843448702e-11,5.2067523657214454e-11,1.0725354341621074e-10,2.5573116276968364e-10,6.190062141181563e-10,7.050130564857198e-10,9.349876971568803e-10,1.2536139858413215e-09,1.915223120931735e-09,2.105480208636624e-08,1.0791315939327115e-08,0.04181116178935842,0.18103877597849796,0.027585097462425812,2.318472216288886e-08,0.0999937327729084,0.08126835980316037,2.6512601408306914e-07,4.024513650236313e-07
biomass_plant_CCS,power,NO,2.3832547588209034e-09,2.172690112261097e-10,1.6079979727357438e-10,1.439669543657608e-10,2.116637672456597e-10,2.9906497103539936e-10,2.7650369140979284e-10,3.7460216459791775e-10,4.422051855001214e-10,5.81645354795263e-10,2.262229860124651e-09,1.02842047632027e-09,2.051334750709591e-09,7.71141054057059e-09,2.487184331589701e-08,0.13577536388562117,3.3927486664320598e-09,0.10171700469131534,0.025579793691798625,0.041576072446372146,2.7730737222283626e-10
biomass_plant_CCS,power,PL,2.5576676270282386e-09,2.583184795759065e-10,1.8587063703013168e-10,1.4109509872598195e-10,2.4328888599946847e-10,2.959424392353153e-10,3.873149139345171e-10,4.159872288646835e-10,4.777550321689774e-10,6.13654639946706e-10,6.520861661617112e-10,7.092928732385873e-10,8.255336039025275e-10,1.2551390828705487e-09,1.2113243225292666e-09,1.1754091090868153e-09,8.655105602141139e-10,1.404158730349419e-09,5.3507899436205235e-08,2.0364146263646237e-08,4.226960220198961e-10
biomass_plant_CCS,power,PT,2.2642494812867995e-09,2.0165888754646887e-10,1.226508741585658e-10,7.220284266718335e-11,1.268205648419009e-10,1.8743332384090522e-10,2.398604395950389e-10,2.559103043528879e-10,2.865562419196894e-10,3.322002086830981e-10,4.0045580231296076e-10,4.2020074589621547e-10,4.916137466371373e-10,6.322972036370612e-10,8.159322707396066e-10,9.664921425638559e-10,8.789563883238548e-10,9.129308936523803e-10,7.473914637367333e-10,7.981933106643245e-10,4.78200220504635e-10
biomass_plant_CCS,power,RO,2.4294488309992272e-09,3.220211843407371e-10,3.6657320079495923e-10,1.170502651119626e-10,6.483139022612898e-10,4.653172386754203e-10,4.667260651672373e-10,5.003864472309224e-10,7.753308578137251e-10,9.057136981339927e-10,1.3526470766244609e-09,1.0848253605168798e-09,1.1802418523430656e-09,1.3474350639318318e-09,1.5913711737645346e-09,3.424539165872009e-09,1.122710279525209e-08,7.832761787657292e-09,4.5383953054979586e-10,1.8503123738068117e-10,2.9065443189268453e-10
biomass_plant_CCS,power,SE,2.7421076892058078e-09,1.545349444512999e-10,1.5797978412901514e-10,1.3621508717045278e-10,3.892726224531296e-10,5.147034680599827e-10,4.771222547051468e-10,6.836866251603671e-10,6.289165363987824e-10,9.191422276101693e-10,1.2877950239467785e-09,1.6038061684276434e-09,2.5059621617480874e-09,4.551884299065297e-09,1.3162027880973467e-08,1.7348592958580648e-07,0.48391789582088485,0.2172701399527578,0.029069939047186077,1.0717857140808276,2.991070616079529e-09
biomass_plant_CCS,power,SI,2.6154851668305787e-09,2.378936872365078e-10,1.6377926071993751e-10,1.1398835672001049e-10,2.523595190870668e-10,3.258662203566829e-10,4.5069884342935786e-10,5.273584950642181e-10,6.175500445927047e-10,9.71633922516113e-10,1.4660473015999843e-09,4.923043754118887e-09,7.576741963098923e-09,5.27025947529141e-10,3.2483554791472944e-10,2.7958114719333165e-10,2.4429074121520957e-10,3.810078193218007e-10,7.309479230603451e-10,8.826629729668614e-10,3.235327827516904e-10
biomass_plant_CCS,power,SK,3.3602044276716385e-09,4.1016942141088846e-11,5.766581106243439e-11,5.868173321935827e-11,2.052607714761448e-10,3.7290852369678475e-10,3.852781578859059e-10,1.091001766134988e-09,9.784060902364565e-10,1.4050363673844312e-09,1.2767608584624302e-09,1.6512930218306975e-09,7.688433209334218e-10,1.2033916412742928e-09,1.642395476074475e-09,4.017473064812758e-09,1.4071325745773242e-09,2.1868534390258515e-09,6.0773823800992495e-09,3.496057059621416e-09,4.224469324575286e-10
biomass_plant_CCS,power,UK,2.7412926406061794e-09,2.2345658873141734e-10,1.7867133219375285e-10,1.060207030155015e-10,2.497645095664505e-10,3.7558531902533224e-10,4.1921505702734665e-10,4.2565419628032954e-10,5.201255733707885e-10,6.373794594319497e-10,7.675231974892406e-10,1.0867752376364782e-09,1.2802772439904981e-09,1.8198223667039016e-09,3.4216027955818488e-09,7.621753240088438e-09,1.4715627347444578e-08,0.2348030220730528,0.16903249376830187,0.16123324600395625,3.7966606103820335e-10
carbon_pipeline,power,AT-CH,1.707058741679989e-08,1.5344315468104403e-09,1.0644959249506371e-09,9.938590145342735e-10,8.281535179511245e-10,9.4836960024869e-10,1.018150636654738e-09,8.68709470811231e-10,7.993557036027481e-10,7.943787347190917e-10,8.993507887516852e-10,1.1280520265618974e-09,1.4576771888581119e-09,3.3439019005058335e-09,1.0139543440894868e-08,1.3012813625925768e-08,2.0835830574587096e-09,9.714692147049133e-10,8.179901473568051e-10,1.5984476036572722e-09,4.585181518367634e-09
carbon_pipeline,power,AT-CZ,2.4988207390435273e-08,2.1297395150316758e-09,1.3846136851496616e-09,1.0307420586135621e-09,7.04106916925068e-10,8.228614989617445e-10,9.003658385782256e-10,8.789482553254343e-10,9.993851362894426e-10,1.2092887651107076e-09,1.4625341852152978e-09,1.3545089073435759e-09,1.6302033289630188e-09,1.9100166465055016e-09,2.5543128874756833e-09,4.938188795908857e-09,4.661894978497032e-09,3.1772621774067388e-09,5.6220937004166425e-09,1.3453604793887325e-08,5.245147655179978e-09
carbon_pipeline,power,AT-DE,1.8176035360525758e-08,1.6517739292077213e-09,9.78663665829158e-10,7.06737555712951e-10,3.5612656482430657e-10,6.101614475583933e-10,7.769841878355198e-10,5.534801763158643e-10,4.5124084835905693e-10,6.394765380754567e-10,9.92861895946384e-10,6.505281854162819e-10,9.79179537075421e-10,1.6090970284158277e-09,2.9095359540062928e-09,1.2768263045191636e-08,1.268657582348063e-08,8.273399262574188e-10,6.310428944644985e-10,1.675691467830299e-08,6.545519044951894e-09
carbon_pipeline,power,AT-HU,1.5859288549098666e-08,1.4489185492348318e-09,9.497491568970385e-10,8.555071259892644e-10,8.666917523150146e-10,8.439412567416696e-10,8.741847771960101e-10,8.981559934040882e-10,1.0191244895077254e-09,1.0905613119250233e-09,1.2877008061474072e-09,1.3268033286071531e-09,1.4380366278815359e-09,1.2535850454097716e-09,1.3300173650106411e-09,1.6697333051629715e-09,2.978778012330255e-09,4.558388796547831e-09,3.176221616771513e-09,1.6713792915996259e-09,6.09474692605341e-09
carbon_pipeline,power,AT-IT,1.3799413311635484e-08,1.2646158934822612e-09,8.226344097644928e-10,9.442634425846836e-10,5.604568480117073e-09,3.2291470412767585e-09,2.9868403302142787e-09,7.0856862693609396e-09,6.5572611102269345e-09,5.6093730611835685e-09,7.806629448337653e-09,3.3953437886332057e-09,8.725241269862036e-10,2.434202872612221e-10,1.2252277313937549e-10,1.1250568359156158e-10,1.338456976850033e-10,1.9490061909671142e-10,2.230035700921022e-10,2.8045380011028155e-10,7.713057948467771e-10
carbon_pipeline,power,AT-SI,3.288162757909154e-08,2.7209948608672412e-09,2.0290241125209557e-09,2.0656074701211836e-09,3.344074825226565e-09,2.810386121953693e-09,2.9744085375845366e-09,5.229492615228532e-09,6.184443919793778e-09,5.548275200421202e-09,7.783829038208707e-09,9.354743507382669e-09,1.347082953313994e-09,4.697003139121948e-10,3.4772616951299317e-10,3.3862171848880975e-10,4.111685836875827e-10,5.814817067730405e-10,9.471467496342565e-10,1.5223850970677453e-09,1.1345134090813357e-08
carbon_pipeline,power,AT-SK,1.5161705769574523e-08,1.3542225183852704e-09,9.183713060056323e-10,7.870353592347236e-10,6.987626614271991e-10,7.215267081113268e-10,7.521196217888466e-10,7.354635248042512e-10,8.47979731577765e-10,9.402940378860383e-10,1.0854365158898615e-09,1.141692430062324e-09,1.270626302114927e-09,1.268850202968152e-09,1.4149581474036923e-09,1.7389110525991248e-09,2.385997729173312e-09,3.034946644764422e-09,3.7076312961417392e-09,3.1943902928185865e-09,4.39483315176917e-09
carbon_pipeline,power,BE-DE,1.662681593903039e-08,1.5300312140536486e-09,1.0408052503878532e-09,9.44372090779572e-10,1.0207701884787253e-09,9.539926560331102e-10,7.389280261862954e-10,8.108359944361158e-10,9.327404596930037e-10,1.3849041129383481e-09,1.9570941568805346e-09,7.033516783091631e-10,8.580625487564864e-10,7.530040338889472e-10,7.432622270953649e-10,1.036102267426409e-09,1.3378981010517764e-09,1.7087033299899513e-09,1.7140575541301345e-09,3.5314625811216925e-09,3.645553457275061e-09
carbon_pipeline,power,BE-FR,1.444686282982047e-08,1.4185097183951537e-09,8.783923117373116e-10,8.487878189380607e-10,9.319419447899787e-10,8.26616912175145e-10,7.24045025326072e-10,1.0001232437145573e-09,1.583143920536162e-09,2.026423093298498e-09,3.39985867419299e-09,1.46675674221923e-09,4.430775045455937e-09,8.0229664867894e-09,9.425489783530778e-10,5.538758134347068e-10,4.3058783783505767e-10,7.962174777345084e-10,1.2306285594043199e-09,4.6548716543339894e-09,1.8117638208783657e-08
carbon_pipeline,power,BE-LU,4.203971388479828e-08,3.5668295503909008e-09,2.2539836096404683e-09,2.0294002315220566e-09,1.988982408816738e-09,1.896034884343607e-09,1.7796676592203453e-09,2.013755524842318e-09,2.400781842833254e-09,3.210813569883e-09,4.708155903443071e-09,1.845723041966619e-09,2.6661978743006803e-09,2.9042439885103227e-09,1.8320138295165022e-09,2.322296438771341e-09,2.9492352954584527e-09,3.757293292407668e-09,3.6700128384873605e-09,6.7876595958384196e-09,1.0229683448983477e-08
carbon_pipeline,power,BE-NL,3.749770507381653e-08,3.0705127783822208e-09,2.136278883712309e-09,2.058634320998789e-09,2.3381395623443598e-09,3.631910305511551e-09,1.502279369537815e-08,1.9847317770064705e-08,7.903631804230777e-08,8.939272905904388e-10,5.126925019672674e-10,1.5228785349391977e-10,1.4938573181718466e-10,1.713317729867774e-10,1.9103971687686006e-10,2.6161982937315797e-10,3.10947692435919e-10,4.412702185808083e-10,4.771884239190483e-10,4.76872822696446e-10,8.374014123483746e-10
carbon_pipeline,power,BE-NO,4.453990374927912e-09,4.1461378195783793e-10,3.2270493609916943e-10,2.796403295693408e-10,2.3216275600753884e-10,2.765823442887584e-10,2.523381994343281e-10,3.401306509494928e-10,4.766522372324246e-10,5.564047878084802e-10,7.54814786493227e-10,5.842601593202927e-10,8.891279084739469e-10,1.0290059137365015e-09,6.003242589156659e-10,4.4053151665709884e-10,3.648234121487952e-10,1.6557280447196798e-09,6.690334290645558e-09,1.6955926016378516e-08,3.721143259637728e-09
carbon_pipeline,power,BE-UK,1.1709802733828934e-08,1.187412310871019e-09,8.660108670486869e-10,9.810981295903109e-10,2.395901810486242e-09,1.287911763790708e-09,7.011021507268515e-10,1.3084767118107571e-09,3.0318447952996773e-09,4.27204411204703e-09,1.2510014967144704e-08,2.803508097428602e-09,2.719677946519617e-08,0.1718130206873963,0.008687369319819446,0.3386644947859035,0.05606288729141139,6.481001739956638e-09,1.6638860946656925e-09,5.872986373050276e-10,6.860278165153578e-10
carbon_pipeline,power,BG-EL,1.8141695656516133e-08,1.6672461510262617e-09,1.1085340422526028e-09,1.3482067948708286e-09,1.0272441557803475e-08,3.6373729869842357e-09,3.4938632829661848e-09,5.211103380995576e-09,4.1941576414186455e-09,2.8537271320320156e-08,1.512993237692761e-08,4.0472454816823665e-07,1.61441636159091e-08,5.614279679926756e-09,7.37334421761178e-09,2.8715748022762928e-08,0.013259485800490745,0.11119276449322962,0.21807364577617736,9.884559233927468e-08,3.4414318482587534e-08
carbon_pipeline,power,BG-RO,1.9932030761172525e-08,1.7372519225107134e-09,1.068420361143148e-09,7.227280911853603e-10,4.257259482014034e-10,5.585544942461903e-10,6.93049637323854e-10,8.182900850251859e-10,9.737174560738034e-10,1.1071108030213644e-09,1.1718293657092404e-09,1.1482847333624152e-09,1.181457027700657e-09,1.2369786068839474e-09,1.2326694225019272e-09,1.2106827178072332e-09,1.25858234797595e-09,1.4028777090314116e-09,1.8510601583368979e-09,5.522420500059463e-09,3.456063903244096e-09
carbon_pipeline,power,CH-AT,1.5538594038429392e-08,1.4253166410557911e-09,9.672628503514071e-10,8.907722561208432e-10,1.0228949490732613e-09,9.588888743784975e-10,9.519249434420305e-10,1.1084703748513973e-09,1.2343027837847088e-09,1.2988616105560328e-09,1.3467306803083497e-09,1.0175598555545977e-09,8.15828718514131e-10,5.24590607121001e-10,4.802379778780384e-10,6.139387938358706e-10,8.249750265549867e-10,1.1894400020130164e-09,1.7602409471402679e-09,2.420844802824426e-09,4.5590159032252986e-09
carbon_pipeline,power,CH-DE,1.5299466571777355e-08,1.4468290661415414e-09,8.926350731737306e-10,7.158565722073577e-10,4.4966225453547583e-10,6.638797612695224e-10,7.888998084731287e-10,6.351183845421652e-10,5.305381149837961e-10,7.305540651578502e-10,1.0787112394765974e-09,6.783231447931612e-10,7.417149169998975e-10,7.483910358231821e-10,8.622739538868421e-10,2.075426259275598e-09,3.4356835179075877e-09,1.164224072880954e-09,1.150219053322684e-09,4.8388849179721615e-09,2.4975015886846095e-09
carbon_pipeline,power,CH-FR,1.702618303343077e-08,1.6963429225172046e-09,1.0903577258968688e-09,9.659426424046486e-10,5.497595621902385e-10,9.115356142834227e-10,1.4107285525546149e-09,1.3326724181858136e-09,1.0789092527866916e-09,1.1306673463921152e-09,1.7699642714712476e-09,5.509016502776007e-09,1.866934731145587e-08,2.2546833150875692e-08,6.055944610636159e-08,0.17092349485806568,1.9488561932818515e-09,9.263086881340063e-10,5.915671641392754e-10,4.0626512517001724e-10,5.794086632405451e-10
carbon_pipeline,power,CH-IT,1.2786703003249645e-08,1.183787434790017e-09,7.609346291199652e-10,8.42569058709537e-10,4.391032441952649e-09,2.388455872420731e-09,2.027966083959278e-09,4.853388981719775e-09,5.099757118501948e-09,3.080897888217423e-09,1.7178999459155203e-09,8.412841468659094e-10,3.00876227011803e-10,1.1790303722542907e-10,7.94382501749197e-11,9.279510488003244e-11,1.213370901876813e-10,1.757489996649085e-10,2.7297817617685453e-10,4.0921857746777814e-10,3.1521184067765527e-09
carbon_pipeline,power,CZ-AT,2.4853766688038987e-08,2.108920163771848e-09,1.5182431106203837e-09,1.6192868576648009e-09,3.2339721702206737e-09,2.363820405149005e-09,2.2524619212543236e-09,4.017434614986983e-09,4.7390952645901905e-09,3.3405318948665337e-09,2.628588895955466e-09,1.6387200064704807e-09,9.227825647154254e-10,5.988379298653008e-10,4.866518021410429e-10,4.3726311258758287e-10,5.427870020770896e-10,7.71383424611583e-10,9.198145256223369e-10,1.3038253545448965e-09,3.6518030141918355e-09
carbon_pipeline,power,CZ-DE,2.2323604345553816e-08,2.00354156274628e-09,1.4065768226399424e-09,1.3597314609066823e-09,7.060943380190296e-10,1.5883598185681215e-09,2.2081513342349257e-09,9.83826444654817e-10,5.378142492410687e-10,7.259890902268186e-10,1.098435532758034e-09,6.463388930277476e-10,1.0053440110220063e-09,2.2029815285855023e-09,4.81466462250424e-09,1.7859286669695486e-08,1.298868668625445e-08,8.212794041573246e-10,6.350601464794851e-10,2.825783451670316e-09,6.647998133463635e-09
carbon_pipeline,power,CZ-PL,1.7795544373991896e-08,1.6699173183625962e-09,1.04369718493505e-09,8.306648534042318e-10,6.616541375628345e-10,7.379565273666528e-10,7.943600097618086e-10,8.865964086623316e-10,1.0691620117552602e-09,1.2047828509172582e-09,1.5594431039930342e-09,1.6884689857129337e-09,2.0821112972210437e-09,2.460736208746117e-09,3.143076804670228e-09,2.153301601802796e-09,2.6638784450762587e-09,6.233142648624642e-09,3.269208767535333e-08,2.7370209267217524e-08,9.11423455061478e-09
carbon_pipeline,power,CZ-SK,1.985313426935047e-08,1.7279544291688267e-09,1.1921865683275626e-09,1.1275914189444623e-09,1.3760393250988393e-09,1.192389068618317e-09,1.1789950687228635e-09,1.280922916313482e-09,1.5800302769213562e-09,1.5719510101955352e-09,1.891796028211712e-09,1.9580639520490196e-09,1.8114143738046014e-09,1.3592348416921263e-09,1.252095936966554e-09,1.1440252030550631e-09,1.8953959293669055e-09,4.02627619995271e-09,3.746197340532795e-09,2.6228275378051874e-09,8.40866364328179e-09
carbon_pipeline,power,DE-AT,1.3785146260480043e-08,1.3889430228251752e-09,8.308904258975702e-10,7.970681922102993e-10,1.2700524968619182e-09,8.806048756811166e-10,8.252714312375481e-10,1.2091503938150827e-09,2.35402720361245e-09,1.7703060616994468e-09,1.6371050987706033e-09,2.343949519535711e-09,1.11815452369881e-09,5.726591607032311e-10,4.5417858899826246e-10,3.959224790109933e-10,5.42350236881527e-10,1.1068026800500358e-09,3.075957611310338e-09,1.7638405415976674e-09,1.4867471432935766e-08
carbon_pipeline,power,DE-BE,1.849836174155107e-08,1.5885762585491717e-09,1.137355994447885e-09,1.07323818699145e-09,9.635175989517374e-10,1.1707321748960894e-09,2.1651731681378855e-09,2.2881711643619593e-09,2.220066131789693e-09,9.036542114673587e-10,8.460225946063821e-10,9.889832159301649e-09,4.844151304444585e-09,1.3658089515857893e-09,4.47756230135136e-08,7.430018555551574e-09,6.084856502460702e-09,1.6330838298165067e-08,1.5267030450088621e-09,2.86062511017675e-10,5.349463272058885e-10
carbon_pipeline,power,DE-CH,1.2984919425895299e-08,1.2790989789849936e-09,7.80269087829118e-10,7.634802775322176e-10,1.1085428982277464e-09,8.07447653810568e-10,7.720705311245685e-10,1.0624370022418942e-09,1.93755837264241e-09,1.4227052244651935e-09,1.3655055742649005e-09,2.1207456209036887e-09,1.5934032745737568e-09,2.0455803894554767e-09,1.9454419326005313e-09,6.015287229331974e-10,6.191036934519374e-10,1.6413874853632809e-09,3.3313152668656417e-09,9.72918608466534e-10,8.830891866990138e-09
carbon_pipeline,power,DE-CZ,1.6079997497899342e-08,1.6393921183696996e-09,9.72338225670104e-10,8.775736846845177e-10,1.0917758273055646e-09,8.815587961675203e-10,8.622769358068431e-10,1.1033957111835497e-09,1.8040884566504304e-09,1.596170228580783e-09,1.6580960386366685e-09,2.0362586940035748e-09,1.6411588838835891e-09,1.0530389765194187e-09,8.747498099637942e-10,7.478312443156391e-10,9.52137007532286e-10,2.006269146091165e-09,5.973841884362022e-09,2.490422438896243e-09,2.192632215903471e-08
carbon_pipeline,power,DE-DK,1.4153437467083512e-08,1.317809438721886e-09,7.981002576634538e-10,7.39367473093077e-10,7.138385004448081e-10,3.831840273842209e-09,1.076276304788323e-09,2.65219413447423e-09,1.1721661701920065e-08,1.1886990964023339e-08,1.3007683419041562e-08,0.22831033480062196,2.8769021789046886e-08,3.215921578241838e-09,0.33736047426441845,0.12884205865831805,1.8114599473243422,9.45529859237088e-10,8.906492349490492e-10,1.3809726679231053e-09,1.468641939978365e-09
carbon_pipeline,power,DE-FR,9.389829571371079e-09,9.080311099093404e-10,6.014449474637131e-10,5.843015149173032e-10,5.917005682922395e-10,5.88367770750543e-10,6.722140115981164e-10,8.856802705459987e-10,1.3448668085067218e-09,1.01739391614109e-09,1.2150484360914526e-09,3.370310617154483e-09,4.772901396026452e-09,5.098036809665994e-09,9.270557724056878e-09,7.706211149071399e-10,5.809670507143118e-10,1.7279651680713895e-09,2.338846678149519e-09,3.0625249552346037e-10,1.1405380413616702e-09
carbon_pipeline,power,DE-LU,2.140890465183298e-08,2.0300819284752197e-09,1.2516878736411794e-09,1.1863937580663068e-09,1.0571702688944358e-09,1.2385854431959681e-09,2.1460543404296764e-09,2.3871093233687674e-09,2.6655283565912414e-09,1.113659193437696e-09,1.0580794150131949e-09,1.000191045412485e-08,7.672088697797277e-09,2.213109592603241e-09,3.6899931303101245e-08,5.544175496135749e-09,4.303997468969149e-09,1.3940656310416477e-08,1.8795281086085102e-09,3.1001267166945707e-10,6.757851185258501e-10
carbon_pipeline,power,DE-NL,2.1232374995501598e-08,1.7786839354718972e-09,1.2544735030854091e-09,1.2259981878539532e-09,1.1323146455333341e-09,1.7091905871070139e-09,7.728239463304026e-09,1.0147058676064672e-08,8.364393537100062e-07,0.28538652858129926,1.5373836748752664e-08,4.203712011843947e-08,0.5270422071690872,1.2129584114021352,1.0064937637646976e-08,8.15697924810849e-09,8.838453085050423e-09,2.4979246473035867e-08,1.2152878069828418e-09,2.703292293867073e-10,3.770054891638583e-10
carbon_pipeline,power,DE-NO,5.042450464520649e-09,4.701269832731012e-10,3.661994295131253e-10,3.174779125987324e-10,2.491446477502183e-10,3.192401520360318e-10,3.194028585583165e-10,4.666272288529193e-10,7.182012545777626e-10,6.454483952299635e-10,7.787521463808624e-10,1.469758425856563e-09,1.9070800273484084e-09,1.8429633939406297e-09,2.093688198520595e-09,5.775111317616043e-10,3.79267912736519e-10,4.466770994079887e-09,0.08303054051037118,0.6735796427224012,4.986581342391937e-09
carbon_pipeline,power,DE-PL,1.0209069120369254e-08,1.049356362338199e-09,6.21506900025901e-10,5.314807203921917e-10,5.496534651945793e-10,5.116483592086722e-10,5.242598369327647e-10,6.453421577732292e-10,9.5982141565054e-10,9.295954758044716e-10,1.1141812536089331e-09,1.3004562860321839e-09,1.3543173490299203e-09,1.0550068653121565e-09,9.197323543043537e-10,6.429004414977949e-10,7.751126610712581e-10,1.999059664441915e-09,1.0016812941971007e-08,1.7037347630062438e-09,2.0416563317116278e-08
carbon_pipeline,power,DE-SE,5.825377901051448e-09,5.523440163924636e-10,4.0722317672152234e-10,3.455446715047946e-10,2.679757945862175e-10,3.4163837294953214e-10,3.4173835222646414e-10,4.931764996799401e-10,8.012151866310066e-10,7.186393590738907e-10,8.795706653308783e-10,1.6081352001413601e-09,2.0983513419126745e-09,1.8623812125775603e-09,1.7667441764335124e-09,4.723745048267514e-10,3.5724080736878266e-10,4.395356492590204e-09,5.76107242486306e-07,1.1888889818070887e-07,8.554477541787044e-09
carbon_pipeline,power,DE-UK,7.983960502789342e-09,7.839746543580441e-10,6.121893839117694e-10,6.690569887840842e-10,1.0998372646359995e-09,8.131158929024651e-10,7.272628406708626e-10,1.1594060851499694e-09,2.188980321743041e-09,1.452000219106075e-09,1.6249121806278523e-09,7.705612133205214e-09,1.5221115838283565e-08,1.5601418831216168e-08,0.20282222202115463,4.134485701340443e-08,2.0482046482889035e-08,0.8651737670663369,1.2301696893600089e-09,2.2482684512703684e-10,3.165123688530912e-10
carbon_pipeline,power,DK-DE,1.210400595547894e-08,1.1696300878403388e-09,7.046878983724908e-10,6.058935217146711e-10,5.418019633736216e-10,3.6210105020343824e-10,4.736915354320846e-10,5.270332114203645e-10,5.908510187470319e-10,7.362054019816615e-10,1.008944468141555e-09,7.950646913456498e-10,7.403364292549076e-10,7.580274167670515e-10,8.794270537882478e-10,1.0415794810483234e-09,1.2074362462022523e-09,1.5233557272131808e-09,1.594359806314264e-09,1.8440598531168599e-09,2.4141330713488326e-09
carbon_pipeline,power,DK-NL,1.394958351667706e-08,1.3414496004431763e-09,8.508025432764559e-10,7.605764408068686e-10,6.736528043973121e-10,4.61762663635751e-10,9.69604522714205e-10,9.530256491535672e-10,9.156331237945098e-10,7.614809818587375e-10,8.090561488135611e-10,6.480506456873007e-10,7.765464810129589e-10,1.1292132699867268e-09,1.1802097532035017e-09,1.3579447305909924e-09,1.5195812254580502e-09,3.12474345308955e-09,3.733982376676555e-09,6.018367933014563e-10,1.1059121801711746e-09
carbon_pipeline,power,DK-NO,7.416605442487989e-09,6.827180471777399e-10,4.580953678520863e-10,3.6483372447738214e-10,2.4981226498266265e-10,2.288498884149575e-10,2.7796066391536666e-10,3.874978704907715e-10,5.214174541515152e-10,5.667503745151942e-10,7.340558652619591e-10,9.910676788970946e-10,1.5442124920420853e-09,1.7585073507174439e-09,1.5799692310124248e-09,5.293270388742835e-10,3.2398064571241347e-10,4.899007854424559e-09,0.08468208007930837,0.022282010515853313,1.2956763862665642e-08
carbon_pipeline,power,DK-SE,8.978186134937776e-09,8.347753810446255e-10,5.153518236361547e-10,3.889812690651377e-10,2.613992286272277e-10,2.332256503853051e-10,2.860512700791558e-10,3.9212084618211376e-10,5.484480249417517e-10,6.215940594259242e-10,8.797106888916403e-10,1.009892468318909e-09,1.5227464960998387e-09,1.6510536901127293e-09,1.31957175893503e-09,4.89825712493237e-10,3.7744042846848047e-10,4.5383169067241e-09,2.403725885512019e-07,1.5284137370482447e-08,2.2088364364721908e-08
carbon_pipeline,power,DK-UK,8.903790211119133e-09,8.938998186627649e-10,6.306500997770158e-10,6.659524643963408e-10,9.45906921747973e-10,3.6062219446047687e-10,4.781671058500296e-10,6.119757456706864e-10,6.774188767837229e-10,7.052519374356688e-10,1.022648497013163e-09,1.3445680299688e-09,2.275818399935816e-09,2.86224938951719e-09,4.797593711815869e-09,1.2678542999220364e-09,9.04023297497822e-10,6.937291558794451e-09,1.109102034451872e-09,2.2758618904573748e-10,4.014647808129009e-10
carbon_pipeline,power,EE-FI,1.4307374130398843e-08,1.0669423673178866e-09,8.561176597901845e-10,1.2213482028053334e-09,9.031927304733221e-10,2.3397596298778775e-09,2.2183283081567242e-09,3.1444622239379874e-09,2.2265081871987988e-09,2.3847278562483603e-09,2.9318591025031536e-09,4.002346841834055e-09,4.537089385557378e-09,6.391729864122321e-09,8.61791198051107e-09,9.196995111871001e-09,3.1608733481508914e-09,1.1076544399734406e-09,2.0040731724307982e-08,7.351780582784409e-09,1.0083981832685195e-09
carbon_pipeline,power,EE-LV,2.7760720509561253e-08,2.3815867936652603e-09,1.6518797670270615e-09,1.514008510424175e-09,1.6077068111957372e-09,1.454406127930689e-09,1.4584158721116767e-09,1.4272699414075108e-09,1.4820587790561107e-09,1.5601261053110764e-09,1.6513810281240104e-09,1.4276853174161023e-09,1.5022924376311531e-09,1.5774814924764493e-09,1.6550860378580671e-09,1.8343105462362908e-09,2.454937526465962e-09,3.1346409915591105e-09,2.771978064371796e-09,3.390549163239289e-09,4.702785139942462e-09
carbon_pipeline,power,EL-BG,1.527544920425248e-08,1.5232659626882227e-09,7.755883380843055e-10,5.966493540381969e-10,4.391066957832229e-10,5.726872719215196e-10,7.119464033118935e-10,8.419045996287249e-10,1.0053588814194342e-09,1.1521442536900025e-09,1.4407790445322807e-09,1.371894927493417e-09,1.406514543977671e-09,1.2686670596962132e-09,1.236363495945325e-09,1.2707246396276024e-09,1.4242638430494962e-09,2.145855986110551e-09,2.017667111400138e-09,2.1525763940789458e-09,3.2183562141734185e-09
