technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
carbon_pipeline,power,NL-DE,1.8610504362591254e-08,2.0316504364763234e-08,2.1418476723623304e-08,2.2391516885017178e-08,2.334811049549275e-08,2.4120955075969724e-08,2.4695594957491385e-08,2.5383049301425944e-08,2.623346713473713e-08,2.73775348867208e-08,2.9040351943852535e-08,3.039915794205759e-08,3.157665900586137e-08,3.248163289643064e-08,3.3613061303595085e-08,3.5022239254828526e-08,3.665651446522166e-08,3.8632985249902504e-08,4.070210797731665e-08,4.556757742448119e-08,5.141142226797062e-08
carbon_pipeline,power,NL-DK,1.484120081197981e-08,1.6255928247036226e-08,1.716905316749577e-08,1.8004858657304776e-08,1.8857700463689856e-08,2.1301750877698333e-08,2.1706135452797714e-08,2.2251287029294427e-08,2.3015739013394964e-08,2.4436808276930154e-08,2.6840967582884338e-08,3.2337806390844764e-08,3.526778808642312e-08,3.661846716393032e-08,3.869212740251535e-08,4.0107191906108374e-08,4.114658791109457e-08,4.1552058478393626e-08,4.2057460362148584e-08,8.031545595411044e-08,1.2926695711755088e-07
carbon_pipeline,power,NL-NO,4.9943484182628634e-09,5.4586171074532876e-09,5.807489108471782e-09,6.103288259622756e-09,6.33666449785896e-09,6.597767688562543e-09,6.813294605800216e-09,7.093922900281383e-09,7.457135514596949e-09,7.89698357662944e-09,8.49852804359403e-09,9.424388748666321e-09,1.0597156614495737e-08,1.159725455582383e-08,1.284325958784878e-08,1.33859091297277e-08,1.3764392973336107e-08,1.546992996628971e-08,2.3418982967769808e-08,7.289201979797749e-08,1.1547283850369276e-07
carbon_pipeline,power,NL-UK,1.2329736370287162e-08,1.3582084156697637e-08,1.4478997098132158e-08,1.5494789683641393e-08,1.774508481858074e-08,1.8570451679033215e-08,1.8993790115969753e-08,1.959487368806961e-08,2.0387736057663547e-08,2.1546798631694252e-08,2.359704799775508e-08,3.161379944429277e-08,5.022828737858415e-08,6.23776785335271e-08,0.17675279232074267,0.20368483535401447,0.2036848640044564,0.3013113593616621,0.3806557565369969,0.3806557810875453,0.38065585159417215
carbon_pipeline,power,NO-BE,3.925664139918953e-09,4.2899758226404094e-09,4.570068973177943e-09,4.828052099036529e-09,5.108594137784508e-09,5.362647555059064e-09,5.643924998541603e-09,5.892506014105134e-09,6.115802008297124e-09,6.342204409360715e-09,6.597757184378241e-09,6.845520581225872e-09,7.094037739296518e-09,7.374255832356851e-09,7.719652717008927e-09,8.121047995033804e-09,8.583105538519816e-09,8.950674397304725e-09,9.274213048021788e-09,9.682746014089546e-09,1.033849345353054e-08
carbon_pipeline,power,NO-DE,4.227362381968006e-09,4.623260186675243e-09,4.923006717643426e-09,5.194698871628805e-09,5.497912015004567e-09,5.766200472994888e-09,6.0431828292351555e-09,6.291749794483026e-09,6.52198230807162e-09,6.775334009951208e-09,7.069001614666859e-09,7.3065049559850065e-09,7.553593785734525e-09,7.824508521944739e-09,8.135566379993664e-09,8.522082819119431e-09,8.98196069022839e-09,9.382592205414841e-09,9.744900935597078e-09,1.0248826840517347e-08,1.1001471571368501e-08
carbon_pipeline,power,NO-DK,6.260172232904093e-09,6.868272730421582e-09,7.300686038968824e-09,7.710195449873593e-09,8.252276013632124e-09,8.962047788580037e-09,9.5115644983554e-09,9.96796608893828e-09,1.0372976206696638e-08,1.0789252682084622e-08,1.1204070331707502e-08,1.152080528183458e-08,1.1830789543259004e-08,1.2176766080185139e-08,1.2592758119038316e-08,1.3172873687703251e-08,1.3946687991886287e-08,1.4371451328336935e-08,1.4758168739527925e-08,1.534118167744768e-08,1.6299252042710022e-08
carbon_pipeline,power,NO-FI,1.548048478615775e-08,1.7022642735304264e-08,1.7959391312605127e-08,1.8740817510149822e-08,1.9505088537211033e-08,2.0229719894777223e-08,2.1010068347851923e-08,2.183175831698616e-08,2.2772489256621794e-08,2.3794687360137708e-08,2.4992272174782877e-08,2.6020056742254252e-08,2.7079322401618945e-08,2.8166652978168164e-08,2.9254265871798967e-08,3.036724431944743e-08,3.1628662459766575e-08,3.2586862865258974e-08,3.3765173649466903e-08,3.5266828211029225e-08,3.7750043565875046e-08
carbon_pipeline,power,NO-FR,3.0926259094502463e-09,3.3758218411349898e-09,3.591442067659923e-09,3.797996752938386e-09,4.020665378161584e-09,4.2214794372290585e-09,4.433528210664841e-09,4.638871886756769e-09,4.841600510886204e-09,5.055810739010748e-09,5.3108105382471155e-09,5.543946964706522e-09,5.7915659867443054e-09,6.064897010408768e-09,6.357642724090826e-09,6.65761303344759e-09,6.9826426564225345e-09,7.2657589984657186e-09,7.521612673650764e-09,7.85531548488232e-09,8.417539117328598e-09
carbon_pipeline,power,NO-NL,4.360129053724868e-09,4.769335310688683e-09,5.083552000113537e-09,5.371837698955433e-09,5.7017957156151506e-09,6.0139820416523615e-09,6.399243152451287e-09,6.724314499638609e-09,7.016043539144538e-09,7.2919848521101785e-09,7.580902836373349e-09,7.800474765239455e-09,8.038242254248616e-09,8.324399124629316e-09,8.650912440414355e-09,9.06665244006474e-09,9.578936991214087e-09,9.988711717988708e-09,1.0341771110208255e-08,1.0765340950265108e-08,1.1437535519216981e-08
carbon_pipeline,power,NO-SE,2.502216761090591e-08,2.740544125008322e-08,2.8876329514987604e-08,3.014557195872777e-08,3.144298116684416e-08,3.266880687110461e-08,3.393074193681631e-08,3.518437736611638e-08,3.657149036683583e-08,3.811135948162361e-08,3.9978474790037445e-08,4.125247128655042e-08,4.26300444510944e-08,4.405480837497605e-08,4.5460663123941204e-08,4.674712596764138e-08,4.842508230401667e-08,5.135453188417999e-08,5.485161761800913e-08,5.801375854407507e-08,6.185579245893673e-08
carbon_pipeline,power,NO-UK,4.211547571783863e-09,4.611306663382293e-09,4.931521813661773e-09,5.242866256033741e-09,5.670886335412322e-09,6.001440916936796e-09,6.3356496728158586e-09,6.658286772011943e-09,6.9645766502588245e-09,7.282990180021327e-09,7.654974080015692e-09,7.999477953141321e-09,8.357009183523889e-09,8.746922918331478e-09,9.189602942618629e-09,9.677623371187952e-09,1.0252781490083635e-08,1.0561452522406968e-08,1.079399844942139e-08,1.1083841216908747e-08,1.1619726712541747e-08
carbon_pipeline,power,PL-CZ,1.8132931280196218e-08,1.975996625237649e-08,2.0869743200686297e-08,2.205848699887301e-08,2.3813201713815573e-08,2.5378584622385802e-08,2.6938954064805123e-08,2.8468511786781556e-08,2.964724012573378e-08,3.070806835652642e-08,3.160600991008768e-08,3.2298896682927914e-08,3.294911480947543e-08,3.3612690307777996e-08,3.431562168789958e-08,3.522065997760492e-08,3.617965979691317e-08,3.707944535642455e-08,3.793791772235338e-08,3.914665027115733e-08,4.1456390951939694e-08
carbon_pipeline,power,PL-DE,1.278983810700572e-08,1.3983212860466901e-08,1.4782310338156843e-08,1.5678363895551368e-08,1.6508097817230562e-08,1.7774038386918125e-08,1.925561637787076e-08,2.0070820868520314e-08,2.049214258164944e-08,2.0983299635227587e-08,2.160579786612184e-08,2.2005472908180043e-08,2.2477402080885842e-08,2.319616491349508e-08,2.432193615449677e-08,2.6942686799278948e-08,2.8680681417398664e-08,2.9299717126522314e-08,2.9764127362955535e-08,3.060330713026733e-08,3.298181108236353e-08
carbon_pipeline,power,PL-LT,1.4692871284081973e-08,1.60899518659925e-08,1.7004412914274714e-08,1.767858428706004e-08,1.816460041181754e-08,1.8784039714406468e-08,1.9466600576985754e-08,2.0384852313836142e-08,2.1582067102429467e-08,2.281624954356452e-08,2.4324574362545445e-08,2.6434258632428107e-08,2.9163625854698362e-08,3.256058303687037e-08,3.71865829769653e-08,3.981927747552143e-08,4.210567325582109e-08,4.7401445928393666e-08,7.400853148600173e-08,8.990959845606043e-08,1.0948129788646447e-07
carbon_pipeline,power,PL-SE,7.4131546388329315e-09,8.092849674744449e-09,8.611703112488799e-09,9.077475100343679e-09,9.376547697049607e-09,9.891110860690898e-09,1.0398346553831011e-08,1.1148340318608023e-08,1.2014450201949379e-08,1.2884250268936612e-08,1.394985757475903e-08,1.588596221813101e-08,1.837045282791804e-08,2.184294488697798e-08,2.7594308711490114e-08,2.9602297994221652e-08,3.036763090298198e-08,3.807860923367602e-08,1.3421702639395312e-07,2.1960228293105475e-07,2.206333365330675e-07
carbon_pipeline,power,PL-SK,1.783942859436815e-08,1.9411648666561615e-08,2.048589033551136e-08,2.1626828624853406e-08,2.365348192524316e-08,2.5175485742992236e-08,2.6648141263900867e-08,2.8226395931942006e-08,2.9799953589167435e-08,3.113814802001992e-08,3.2331545385537043e-08,3.328299952697031e-08,3.403278881451153e-08,3.465071283880564e-08,3.5262915401687454e-08,3.5988845458085065e-08,3.6966997537354094e-08,3.807021812207811e-08,3.9039083981959816e-08,4.0435485354841236e-08,4.3322498900306326e-08
carbon_pipeline,power,PT-ES,1.6631575894700524e-08,1.8296949078103702e-08,1.9479626391290102e-08,2.060726530656913e-08,2.1859067461743093e-08,2.3206798538310047e-08,2.461575780112348e-08,2.6075675877198368e-08,2.7481962328239523e-08,2.895826168251133e-08,3.0548402287541685e-08,3.2152560767416676e-08,3.389261185312401e-08,3.581945372654775e-08,3.7964816106230694e-08,4.030625229565682e-08,4.275420124777865e-08,4.566064339813108e-08,4.81338972858842e-08,5.0649289589827775e-08,5.3473152367414954e-08
carbon_pipeline,power,RO-BG,2.0320274735262513e-08,2.1964230759913562e-08,2.3136049379647438e-08,2.4370180139797895e-08,3.016397404612926e-08,3.2873648129793414e-08,3.517565840736652e-08,3.81230658789142e-08,4.074579598563856e-08,4.276959095959044e-08,4.664272914883779e-08,4.9851014949107484e-08,5.31276469937893e-08,5.610689775254183e-08,6.106448543032507e-08,7.580270192628036e-08,1.259250940158056e-07,1.8928725025192147e-07,1.9033129018814775e-07,1.907796157121799e-07,1.9985525658765482e-07
carbon_pipeline,power,RO-HU,1.623025784768985e-08,1.787716482466052e-08,1.9009985617772966e-08,1.958239384835186e-08,1.9817595375902425e-08,2.01924542036765e-08,2.0675376400066786e-08,2.1310441935759627e-08,2.2107452273933948e-08,2.315125984540565e-08,2.409842131440515e-08,2.4974252579472967e-08,2.567123889553351e-08,2.6409390081052365e-08,2.702764285794417e-08,2.753189679276396e-08,2.8076564682216073e-08,2.882281779317491e-08,2.9939678286121766e-08,3.577853867923887e-08,3.909637437953582e-08
carbon_pipeline,power,SE-DE,4.986568436926019e-09,5.457651620192781e-09,5.808580762911421e-09,6.131701679849992e-09,6.507338942452059e-09,6.8354368402232686e-09,7.175119391164877e-09,7.471029491273277e-09,7.733971831742845e-09,8.025423613312316e-09,8.368070336479295e-09,8.635182665340818e-09,8.914475623682954e-09,9.22691251096181e-09,9.600485449151794e-09,1.0111680829282123e-08,1.0709723022647205e-08,1.1150647382199202e-08,1.152276941880989e-08,1.206956794980581e-08,1.2929905882366045e-08
carbon_pipeline,power,SE-DK,7.868991485413259e-09,8.64200901039181e-09,9.172373486343163e-09,9.695970947673792e-09,1.0448000919979392e-08,1.162067627847345e-08,1.2437417711412846e-08,1.3083631535817021e-08,1.3594589701373252e-08,1.4103750422112396e-08,1.4620694013085776e-08,1.4960819653781923e-08,1.5273866650270948e-08,1.5631495876579516e-08,1.6086983192056173e-08,1.690679643986524e-08,1.8077939936092084e-08,1.8539716299966132e-08,1.889209056758538e-08,1.942995312829939e-08,2.043307017657936e-08
carbon_pipeline,power,SE-FI,1.4152256213088825e-08,1.5522602081658623e-08,1.6391096269943446e-08,1.71426637247074e-08,1.7847230512745728e-08,1.8535203995990198e-08,1.9278216033903114e-08,2.00834656730432e-08,2.0977536566756808e-08,2.191644817130634e-08,2.3003425150634517e-08,2.3981427944607138e-08,2.5037136132394302e-08,2.6162973629190998e-08,2.733410829454942e-08,2.8797299222961997e-08,3.04122350400951e-08,3.107329439491609e-08,3.19254219403926e-08,3.3160453998851516e-08,3.569781426718081e-08
carbon_pipeline,power,SE-LT,6.675192241789814e-09,7.346350083490882e-09,7.779786004905392e-09,8.147081931430515e-09,8.529281466812278e-09,8.884193609893506e-09,9.266199028636797e-09,9.672926724884842e-09,1.0125200178578461e-08,1.0611740505485563e-08,1.1142174045740384e-08,1.1670214447483082e-08,1.2226416861458267e-08,1.2814120277537813e-08,1.3428918694263173e-08,1.4076110534506826e-08,1.4761159616571555e-08,1.539712177969678e-08,1.6130077773644915e-08,1.702076592043855e-08,1.8364493820715054e-08
carbon_pipeline,power,SE-NO,3.1021785301013506e-08,3.3604550262372245e-08,3.551129728198622e-08,3.761031196918057e-08,3.9477946694497197e-08,4.2088998108705495e-08,4.4668340188430337e-08,4.8896720117133534e-08,5.263520286626316e-08,5.649943721203661e-08,6.183201173636348e-08,6.943155641882207e-08,8.084798391714189e-08,9.628706320581251e-08,1.2687879886516497e-07,2.899377586072611e-07,0.11858047849956567,0.33070693194149453,0.35908961813710827,1.4055016893142291,1.4055016988230467
carbon_pipeline,power,SE-PL,5.335920055145556e-09,5.857945814090682e-09,6.215597451748557e-09,6.5338427146549375e-09,6.902476166408515e-09,7.214518682817028e-09,7.538673549226581e-09,7.861149108385437e-09,8.198778572269488e-09,8.561720100771645e-09,8.953162709834706e-09,9.308777770829257e-09,9.675942207409474e-09,1.0068490345530208e-08,1.050020955954635e-08,1.0998637507887142e-08,1.1556597203519608e-08,1.2078409283147812e-08,1.2640509738761778e-08,1.3378957437968692e-08,1.4469352571265958e-08
carbon_pipeline,power,SI-AT,3.340109075088442e-08,3.6194377649901657e-08,3.808007373960209e-08,3.9557608284151155e-08,4.061612426136201e-08,4.1782911272938407e-08,4.297095027903189e-08,4.4075330241960615e-08,4.530273975254891e-08,4.6709053026193434e-08,4.8261299655934874e-08,4.966456939400062e-08,5.1358252745982654e-08,5.375600618109098e-08,5.7697677106541456e-08,6.468074583333662e-08,7.368944823781442e-08,7.89516264240629e-08,8.326447618167526e-08,9.725860443645815e-08,1.0397385755659148e-07
carbon_pipeline,power,SI-HR,3.4694167995775754e-08,3.7805100055167215e-08,3.966101439778113e-08,4.105337238827347e-08,4.1950961446233825e-08,4.29759653897687e-08,4.419668522123125e-08,4.598925815731896e-08,4.817223749341897e-08,5.038194868542732e-08,5.410245472385296e-08,5.867396136371325e-08,6.120485291005171e-08,6.21058850785791e-08,6.285416616765933e-08,6.357979682895343e-08,6.450143525467898e-08,6.586491499574753e-08,6.772776401922364e-08,7.046237235876717e-08,7.646925088465949e-08
carbon_pipeline,power,SI-HU,1.816475279527583e-08,1.9766408177197606e-08,2.080817332312651e-08,2.168518288259683e-08,2.2437290731679257e-08,2.3198838351628982e-08,2.3979694659383308e-08,2.4735179457467235e-08,2.5602944952362377e-08,2.6574362204183552e-08,2.7689573466600134e-08,2.871764454492729e-08,2.9894375954284563e-08,3.130339423764566e-08,3.3167650556135433e-08,3.5987339433783534e-08,4.147050868243054e-08,4.8404214794261144e-08,5.169883761065762e-08,5.3646036832291445e-08,5.779193608143965e-08
carbon_pipeline,power,SI-IT,1.8253968309108477e-08,1.9919153159348934e-08,2.0938024576708453e-08,2.2155582183949334e-08,3.298248546215216e-08,3.979217034259403e-08,4.593238112114556e-08,5.955387081555181e-08,6.942029491260225e-08,7.874990012607619e-08,9.278527420204979e-08,1.0013380364492806e-07,1.0133214299046658e-07,1.0521374090428923e-07,1.0554108293504065e-07,1.0580675573476616e-07,1.0609590916654513e-07,1.0653003705583708e-07,1.0686409595408422e-07,1.0719582448727673e-07,1.0800143126140687e-07
carbon_pipeline,power,SK-AT,1.6060424885732446e-08,1.7479344305369742e-08,1.8521877867848645e-08,1.957824953591623e-08,2.086343101158572e-08,2.2161136293175278e-08,2.3509314708642e-08,2.5256265398792068e-08,2.6681160587033713e-08,2.8016316895957682e-08,2.914647760983778e-08,3.0115510869111714e-08,3.100097803678094e-08,3.19308736627417e-08,3.27606418380396e-08,3.347547301252677e-08,3.412067628707956e-08,3.481700059116172e-08,3.563821847596444e-08,3.693564491288029e-08,3.9009639759038384e-08
carbon_pipeline,power,SK-CZ,2.1635020873675212e-08,2.3533998644466325e-08,2.4888689245115604e-08,2.6056144378960987e-08,2.6938675608938996e-08,2.8030827327111984e-08,2.922338827384097e-08,3.0418310781794034e-08,3.1472924176594414e-08,3.263649649905681e-08,3.3809931936157996e-08,3.484293515321912e-08,3.608316188535931e-08,3.784585329603736e-08,4.0093591310483256e-08,4.319616110435651e-08,4.4773058247004805e-08,4.601181256207862e-08,4.7757130033091245e-08,5.2264280535324353e-08,5.602465660996547e-08
carbon_pipeline,power,SK-HU,3.664172094261019e-08,3.961887147440153e-08,4.177599564236958e-08,4.400608190477036e-08,4.7709995194096075e-08,5.069849795662114e-08,5.3753050054498604e-08,5.8997708415396005e-08,6.391269846574108e-08,6.80171570309968e-08,7.226053079534948e-08,7.646722275310167e-08,7.915229897503751e-08,8.07323789000375e-08,8.224693615820519e-08,8.40652931424246e-08,8.770149974088787e-08,9.311002285323972e-08,9.534427972145898e-08,9.723779639331687e-08,1.0753722584869394e-07
carbon_pipeline,power,SK-PL,1.8820049500706005e-08,2.052643510825281e-08,2.1622945941457557e-08,2.2419064956923793e-08,2.2952175350857818e-08,2.36191453747653e-08,2.4359159099397822e-08,2.5189223780167657e-08,2.6125030604145535e-08,2.7227276987022405e-08,2.8555876052944193e-08,2.9907631299378876e-08,3.1671209417453554e-08,3.431355480813251e-08,3.850930167283903e-08,4.305937372849749e-08,4.5616770948747916e-08,4.826814821534476e-08,6.646753894045225e-08,1.1763969835470206e-07,1.1999500705655e-07
carbon_pipeline,power,UK-BE,1.103668543250995e-08,1.2043115796410717e-08,1.2604523994440653e-08,1.3045251479383712e-08,1.3390484764520033e-08,1.381722239809255e-08,1.4382352450066456e-08,1.4895299426480035e-08,1.5390756626336068e-08,1.593399069569522e-08,1.6632508733302058e-08,1.7228468642719562e-08,1.7807501639098303e-08,1.853636674451571e-08,1.9425130188597513e-08,2.043402070634849e-08,2.1545283310745293e-08,2.2750479044319357e-08,2.3901573540126683e-08,2.5420111657804028e-08,2.774344112316295e-08
carbon_pipeline,power,UK-DE,7.238730793332975e-09,7.907832717660902e-09,8.32747913506888e-09,8.665392169921143e-09,8.950279205482633e-09,9.273455333683851e-09,9.632863866629535e-09,9.980073491027479e-09,1.033374652300263e-08,1.075238906078809e-08,1.1258423802314018e-08,1.1652124038948956e-08,1.2057948679294284e-08,1.2487583708977393e-08,1.2966126100168557e-08,1.354744873344905e-08,1.4227906386111082e-08,1.4954051473667126e-08,1.5728007877343326e-08,1.6931453970954407e-08,1.856693280238749e-08
carbon_pipeline,power,UK-DK,8.902408599606683e-09,9.75592491789007e-09,1.0257948549435781e-08,1.067206957460393e-08,1.102732655807861e-08,1.1761996557404699e-08,1.2351998682862907e-08,1.2897059226268107e-08,1.343291777825558e-08,1.402678471606113e-08,1.473024472022991e-08,1.5138142571631605e-08,1.553117337686537e-08,1.5977014353114615e-08,1.6478648641275434e-08,1.7121513568047852e-08,1.7979050447295128e-08,1.878020371026477e-08,1.9535589403497546e-08,2.1082790738265933e-08,2.3350655937480936e-08
carbon_pipeline,power,UK-FR,7.780250546972068e-09,8.488502269228121e-09,8.930113569324906e-09,9.28945876006555e-09,9.588239891373118e-09,9.926312427875806e-09,1.0324144733161634e-08,1.073945227516042e-08,1.1191837494903991e-08,1.1693112427097329e-08,1.2302536885017766e-08,1.2859392140970357e-08,1.3478397485013474e-08,1.4195209326763658e-08,1.4900340721764348e-08,1.5551629503527156e-08,1.621436607629014e-08,1.7001101117251307e-08,1.790957401138721e-08,1.937532100441185e-08,2.2146587572621752e-08
carbon_pipeline,power,UK-IE,2.1338911280163312e-08,2.313792431667288e-08,2.4168967774453145e-08,2.4962915493674528e-08,2.5503645590603567e-08,2.6125077362300587e-08,2.6861327803747118e-08,2.7720408296134184e-08,2.8710290740238514e-08,2.9844849289842646e-08,3.122359248449322e-08,3.2322147239211905e-08,3.334873703678061e-08,3.4248934211252244e-08,3.4962084704289346e-08,3.568065355205953e-08,3.696221528831792e-08,4.55670484407707e-08,0.0437255474829711,0.20114168942340913,0.20114171721868568
carbon_pipeline,power,UK-NL,1.1728098988292393e-08,1.2816582984025279e-08,1.3424796970318686e-08,1.3907948171830498e-08,1.4293462147769344e-08,1.4827910624194193e-08,1.5747913517759105e-08,1.6486062357049778e-08,1.7175254823303532e-08,1.782040806537146e-08,1.8541250636064013e-08,1.8976960999163974e-08,1.946978741126728e-08,2.0134399286730263e-08,2.0880901990555188e-08,2.183493802761101e-08,2.300941652110501e-08,2.4317246548495216e-08,2.554943682584513e-08,2.6975777518111867e-08,2.904693658600698e-08
carbon_pipeline,power,UK-NO,4.700635163089353e-09,5.120232088802389e-09,5.42013792650588e-09,5.653979281756033e-09,5.829048544905163e-09,6.046632626640319e-09,6.2805222674808675e-09,6.555075790931939e-09,6.87420535145798e-09,7.225434406926021e-09,7.653561871794769e-09,8.034124008409547e-09,8.446967506823144e-09,8.881276899950863e-09,9.295425992622704e-09,9.688762061763434e-09,1.0085105808742839e-08,1.0970243408897763e-08,1.3220332842227572e-08,1.862528878864987e-08,2.1126196342630845e-08
carbon_storage,power,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,BE,1.4633689289092183e-08,1.593519191285773e-08,1.6975213887236006e-08,1.8247466110897465e-08,1.8936604924212348e-08,2.0159197750192903e-08,2.11831774478648e-08,2.5608768509973332e-08,3.387701813307663e-08,5.0296771177497634e-08,1.4224594473519572,1.9439892943276438,2.0319634681343626,2.0319634691412705,2.0319634694155826,2.0319634695922533,2.0319634699605578,2.031963470093817,2.0319634701121636,2.031963470037246,2.0319634700584803
carbon_storage,power,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,DE,1.6147299836681217e-08,1.7330482510822282e-08,1.827483905155403e-08,1.918196610413085e-08,1.9692353130942653e-08,2.0657165007372304e-08,2.1925777204253342e-08,2.8433381006424586e-08,8.49467113499653e-08,0.09044033975897152,0.44520547291309615,0.4452054787539577,0.4452054789886485,0.4452054790142908,0.44520547904339286,0.4452054790972031,0.44520547925528575,0.4452054792403048,0.44520547922635667,0.4452054791659678,0.4452054791686783
carbon_storage,power,DK,8.00525863410295e-09,8.095910691067783e-09,9.21915868016598e-09,9.404504168802117e-09,1.0167903810837958e-08,0.22831051247088982,0.2283105125485884,0.22831051258293455,0.22831051277393627,0.228310513452757,0.22831051454028517,0.2283105162833443,0.22831051912672176,0.22831052664735152,0.5656712677607932,1.1417061605327505,2.995092731849419,3.0821917803719887,3.0821917805607546,3.082191780498346,3.082191780575585
carbon_storage,power,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,EL,8.39579205461962e-09,8.47080151411188e-09,8.5075632699266e-09,8.532909035148534e-09,0.004109597592190012,0.008333341905014698,0.008333341928782094,0.008333341959994165,0.008333341997679478,0.008333342064485322,0.008333342183936047,0.008333342491924958,0.008333342509165788,0.008333345595009995,0.014724209512031277,0.22561242274774576,0.30071716378015145,0.42704070251430415,0.6849315053294086,0.6849315063113287,0.6849315064051635
carbon_storage,power,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,FI,9.469875996781164e-09,1.0282828507308144e-08,1.099080910719584e-08,1.184792326913436e-08,1.2654403371725923e-08,1.3644210739844677e-08,1.4841272228892318e-08,1.6656158762559924e-08,1.8126102004382137e-08,1.955127778231409e-08,2.100691763970248e-08,2.385963218327477e-08,2.7023298227258307e-08,3.1322383668745615e-08,3.988079137920207e-08,6.072030057994242e-08,0.045662099173495625,0.045662099907805134,0.04566210003738637,0.04566210018064112,0.04566210024807435
carbon_storage,power,FR,1.5627350797244358e-08,1.7586284437613836e-08,1.901946420809658e-08,2.061636684760906e-08,2.13143616240948e-08,2.2964252850916657e-08,2.456846618253382e-08,2.7851070637043955e-08,3.292704418196728e-08,3.855770729409009e-08,4.7935911032092445e-08,6.460811463620299e-08,1.0641234006998263e-07,1.6867899008208868e-07,2.623458828540399e-07,0.17092385274980676,1.415525113440054,1.415525113833243,1.4155251138904095,1.4155251138114768,1.415525113850365
carbon_storage,power,HR,1.4733447444107117e-08,1.5886114478750133e-08,1.7024045520760837e-08,1.8096634457409358e-08,1.8477482234185272e-08,1.9443492325900117e-08,2.1543656226027847e-08,2.8902737877287564e-08,3.5217807395544626e-08,4.95887176079554e-08,7.066550011197407e-08,1.1081212456695796e-07,0.027968017934278118,0.027968035936425818,0.02796803621252203,0.027968036299082594,0.027968036349643614,0.02796803638726289,0.02796803641477806,0.027968036444457594,0.027968036437056407
carbon_storage,power,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,IE,1.2199170988312465e-08,1.310179854125415e-08,1.36575741125803e-08,1.414012677940896e-08,1.4434930500764794e-08,1.502450310877418e-08,1.5781658589055572e-08,1.6891611046042572e-08,1.822894669145083e-08,1.956355173805553e-08,2.0953441203103652e-08,2.4206900702373174e-08,2.9766658500035863e-08,3.451101547730323e-08,4.382681162982223e-08,1.0567647791047796e-07,0.07974587505489585,0.07974593377678008,0.127971995746298,0.285388127407965,0.2853881276254398
carbon_storage,power,IT,7.2137319463081844e-09,7.264576002808688e-09,7.29280951638459e-09,7.31521858523203e-09,0.002853888612023696,0.0028538886335552982,0.002853888658540426,0.0028538887420243757,0.002853888794071187,0.0028538888573567877,0.002853889132575209,0.002853890220129933,0.002853893537767191,0.002853900989964581,0.45662100365926156,0.45662100409821754,0.45662100429980496,0.45662100428437785,0.4566210042841406,0.4566210042495875,0.45662100428083296
carbon_storage,power,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,NL,1.0577944004961883e-08,1.0660613342022652e-08,1.1403606394930175e-08,1.1426225532198664e-08,1.1469923369956648e-08,1.236195343293333e-08,0.28538814024485115,0.2853881403011691,0.2853881403711754,0.28538814059026685,0.28538814181605837,0.28538814235055227,0.8124303152545759,2.066210040957134,2.066210044468657,2.06621004472396,2.066210045095412,2.0662100454062773,2.066210045471258,2.0662100454149672,2.0662100454321464
carbon_storage,power,NO,0.19406392703458292,0.1940639270999982,0.1940639271713893,0.19406392757380916,0.36529680437896384,0.36529680439306583,0.365296804416978,0.3652968045095629,0.365296804597099,0.36529680478352256,0.3652968052548955,0.3652968059947907,0.365296806474647,0.36529680707830325,0.36529680787882546,0.36529680854781493,0.251141559108343,1.0517144945032828,1.4163628327226605,3.3481734926895177,3.3481735154241505
