technology,capacity_type,location,0,1,2,3,4,5
biomass_boiler,power,IE,0.09660597950815329,0.020023005057029288,9.517118796069743e-08,9.521703682479477e-08,5.399503895680719e-08,2.0006813294287117e-07
biomass_boiler,power,IT,11.218229671169976,11.218229676448267,9.387865336688545,9.377386980681747,6.042364069642594,4.796605084927382e-06
biomass_boiler,power,LT,1.5717247183486116,1.3724244033067567,1.4120226464156111,1.372424512108878,1.372424512169754,1.1207038228039785
biomass_boiler,power,LU,0.19001389213801767,0.19001390777601956,0.1900139448127445,0.19001412227132494,0.1234456607540417,0.09825800728522172
biomass_boiler,power,LV,1.2631901473809228,1.1918622674509007,1.1918625565590883,1.19186270558888,1.1918627046440344,0.693870417853637
biomass_boiler,power,NL,1.4564550408756802,0.6945430079512902,0.17148494751163582,8.167193484655447e-08,4.358572860103468e-07,3.990104385921662e-06
biomass_boiler,power,NO,1.1143212886816871,0.598145501218443,0.17465279561951794,8.559112558479307e-08,8.594247500305332e-08,2.3102359656325656e-07
biomass_boiler,power,PL,14.99352313428709,9.63150348522457,8.360446856606343,8.360447111407858,8.360447113621488,8.360447234659334
biomass_boiler,power,PT,0.3118963274699492,0.06230936322104059,0.009925216041833551,6.428883723058489e-08,6.489539951133602e-08,2.977244309646871e-07
biomass_boiler,power,RO,4.035344108826486,4.035344117289485,4.035344139031356,4.035344140242473,2.1846740253312906,1.7139880557589668
biomass_boiler,power,SE,1.986193105549334,1.01959109085504,0.8865621979323327,0.39776042767562525,7.040882831677018e-08,1.2636915216641159e-06
biomass_boiler,power,SI,0.7559472951025717,0.5736271555002213,0.5736271744756513,0.09941787692007685,0.09941787709414214,0.025014991178137547
biomass_boiler,power,SK,1.3677569773197475,1.2978611492586447,1.2978612145177353,1.3186312382719352,1.318631238099821,1.2978618894299772
biomass_boiler,power,UK,4.4463296520771385,0.9609735105029955,4.693446233908304e-08,5.026948361866538e-08,5.90566923874989e-08,5.200810005681952e-07
biomass_plant,power,AT,0.17793100004245788,0.1779310001335857,0.16508100014543314,0.014050000251977932,0.005200000289282951,0.09114826339980807
biomass_plant,power,BE,0.38210000000823097,0.38210000000983085,0.33490000001962283,0.2746000000600362,0.013400000241764123,7.049089905336928e-08
biomass_plant,power,BG,0.010000000012073882,0.010000000092867778,0.010000000190224905,9.739262996986435e-09,1.7425906879563727e-08,4.400518640613748e-07
biomass_plant,power,CH,0.04040000000138373,0.040400000022011974,0.04040000002854998,0.014400000257126327,1.73225842218925e-08,3.0793967493821475e-07
biomass_plant,power,CZ,0.1704760000376876,0.1704760001173768,0.16553600012855135,0.018930000329503906,0.01500000036536003,8.311864059926336e-07
biomass_plant,power,DE,1.984357000046184,1.7735570001552945,1.0473570008211464,0.5400450008624597,0.045800000935534387,0.17106633774638785
biomass_plant,power,DK,0.9002000000010797,0.8522000000089803,0.680200000101149,0.5841000001061133,0.5540000001631121,6.733128466882442e-07
biomass_plant,power,EE,0.09530000002587492,0.09530000003090652,0.08730000003703592,0.05180000004650425,0.021400000184973428,2.9698885507404777e-07
biomass_plant,power,EL,0.052000000007907575,0.052000000010474494,0.028500000065888504,9.895033396882311e-09,1.367535681535113e-08,6.644395055893666e-08
biomass_plant,power,ES,0.6082200000130933,0.605870000168982,0.5026700001722235,0.3533000002045502,0.22050000028783132,0.09950000105473904
biomass_plant,power,FI,1.5284000000010385,1.3552000000025413,0.8970000000215642,0.6770000000257853,0.19200000014223623,2.976898437399487e-07
biomass_plant,power,FR,0.772190000003063,0.7591900000543442,0.6874300000655253,0.5474900002089504,0.32410000033674147,3.070521818287873e-07
biomass_plant,power,HR,0.019000000001658482,0.019000000033300914,0.017000000125503324,0.01700000031572855,0.015000000384452903,0.11593728957836619
biomass_plant,power,HU,0.2505000000010387,0.25050000001906864,0.1306000000230242,0.04630000003277894,0.0009000000437863545,6.363986789340604e-07
biomass_plant,power,IE,0.02761000000155348,0.01281000001095794,0.006750000104206245,7.204072839260332e-09,1.1876255120747114e-08,5.27615685951598e-08
biomass_plant,power,IT,0.48100000001427706,0.46300000002488684,0.265700000099079,0.08490000019740164,0.04870000024097919,1.9603269808475063e-07
biomass_plant,power,LT,0.02140000000211487,0.021400000022515835,0.0214000000912968,0.021400000194394826,0.016000000477094694,1.8410968322696427e-07
biomass_plant,power,LU,3.734211894915849e-09,5.590050476380667e-09,7.3638448381910074e-09,1.0418003240761196e-08,1.7712303453746485e-08,4.693944343612112e-07
biomass_plant,power,LV,0.03140000000151691,0.03140000001422334,0.031400000018799896,0.03140000005875772,2.1305459036416337e-08,2.64116907968117e-07
biomass_plant,power,NL,0.7039060000104002,0.6789060000118171,0.6774060000277108,0.5519000000321742,0.04000000006445543,0.03999824099595539
biomass_plant,power,NO,0.002121000011597189,0.002121000102638356,0.0014710001083353167,8.279466578903527e-09,1.1189307709842581e-08,5.0543217579135456e-08
biomass_plant,power,PL,0.5825910000172662,0.5823910000351732,0.45093100006614045,0.4202250001527854,2.1991465681640435e-08,0.0401908554076497
biomass_plant,power,PT,0.11510000008098423,0.11510000008814035,0.11300000011500304,0.0470000001569507,0.03450000035543267,1.3290973679401815e-07
biomass_plant,power,RO,0.0150000000161137,0.015000000020274105,0.015000000081210751,0.015000000231785153,1.6491599489935633e-08,4.914787773440714e-07
biomass_plant,power,SE,0.7640000000141406,0.6640000000413235,0.6022000000438857,0.3383000000934321,0.1323000000972414,2.5176756201755347e-07
biomass_plant,power,SI,0.008000000005137278,0.008000000102236388,0.008000000104684196,1.0761892690524176e-08,1.6487853088389047e-08,1.4685994313099395e-07
biomass_plant,power,SK,0.0030000000198332002,0.003000000093232901,0.0030000001227630446,0.003000000173384338,1.944105119925373e-08,1.7118025327392945e-06
biomass_plant,power,UK,5.56116000000084,5.240640000011991,4.67328000001435,4.220290000037046,2.487870000050504,3.125818461804127e-07
biomass_plant_CCS,power,AT,5.217558905494976e-09,2.7729741639871735e-08,1.9606180114813827e-07,1.9695234272801854e-07,2.791716502909028e-07,2.882307753914231e-07
biomass_plant_CCS,power,BE,3.6919241470667575e-09,0.26974635946999687,0.679283453784266,0.6792834538186558,0.679283453837372,0.6792834539805899
