technology,capacity_type,location,0,1,2,3,4,5
biomass_boiler,power,SE,81.44294311799389,41.807868018556135,36.35307889004866,16.309985064373627,3.0806652744941675e-06,5.617395105944486e-05
biomass_boiler,power,SI,30.997274324999516,23.720246083265234,23.778865022138607,4.334128892969144,4.334128899774938,1.0843464789042183
biomass_boiler,power,SK,56.08425152215292,53.273734574911494,56.216739220839614,57.15285316248195,57.1528531570226,56.245685874742584
biomass_boiler,power,UK,182.31972104134564,39.404280859988134,2.0341900973681704e-06,2.1776559314100375e-06,2.5639523703759553e-06,2.3079525656667236e-05
biomass_plant,power,AT,27.62732936155243,27.62732937514822,25.632111105693557,2.181542193020331,0.8074035442588023,11.565203553071031
biomass_plant,power,BE,59.328630462158024,59.32863046239751,51.99989097740716,42.63711574929864,2.0806167511491847,8.946000847299888e-06
biomass_plant,power,BG,1.5526990456047103,1.5526990576594484,1.552699071665588,1.3441393161009893e-06,2.361374980851703e-06,5.59856030786992e-05
biomass_plant,power,CH,6.272904136874852,6.2729041399530985,6.2729041408946555,2.2358866587123747,2.294152129055965e-06,3.9168643546206324e-05
biomass_plant,power,CZ,26.469792223731748,26.46979223562106,25.702758909629594,2.9392593368291804,2.329048617385354,0.0001054692135885244
biomass_plant,power,DE,308.11092163885104,275.3800258132083,162.62302135283397,83.85273563196948,7.111361754882208,21.70548229825313
biomass_plant,power,DK,139.77396791664762,132.32101250790586,105.61458896900561,90.69315115945092,86.01952704539505,8.543437888138308e-05
biomass_plant,power,EE,14.797221890737598,14.797221891489043,13.55506265741182,8.042981053477947,3.322775978863728,3.768477687106456e-05
biomass_plant,power,EL,8.07403502862781,8.074035029011561,4.425192284204066,1.3643977527606063e-06,1.8646792708314925e-06,8.560139529991916e-06
biomass_plant,power,ES,94.438261239793,94.073376987691,78.0495228569594,54.85685724517728,34.237013955480634,15.449355623671652
biomass_plant,power,FI,237.31452184336123,210.421774406785,139.27710422568254,105.11772526418542,29.811821658718454,3.7772978073623574e-05
