technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
biomass_boiler,power,FI,2.8737916438744895,2.360557907157863,2.8239190418632143,2.8884710570875742,2.549706204994605,2.3249717612802274,2.214193671648824,2.2141936716495274,0.9047211876917337,0.7720855293249769
biomass_boiler,power,FR,18.05750561717158,15.900402709207736,11.699590612323592,5.111309038286613,2.247759301837559,0.7267988252078526,8.501217070582207e-08,8.615933885729559e-08,8.759212269173752e-08,1.8119426733232974e-07
biomass_boiler,power,HR,3.415601308277706,3.1810819273814865,2.7653953209883584,1.654274123457603,1.3067578451422341,1.047060959353364,1.047060959794674,1.0470609601982324,1.0470609605928112,0.0996238747062913
biomass_boiler,power,HU,4.3005473031877575,4.300547303257357,3.608741168571076,1.2453687539913785,1.6352603340664704e-07,1.6464409725557897e-07,1.655533373432534e-07,1.6649295582234265e-07,1.6794875047061178e-07,2.1941707486979501e-07
biomass_boiler,power,IE,0.11921813248413757,0.11921814896509887,0.11921814996546026,0.08570198212993177,0.020022932058182306,2.573351834782895e-08,2.3250775182334124e-08,2.9345033531358786e-08,3.3164492126452235e-08,8.740154922725368e-08
biomass_boiler,power,IT,20.95925289639132,19.68662510555709,12.889074922823085,12.889074923512895,6.846715643353175,5.679131465258782,5.016346522386357,5.0163465229824515,0.01047835946390481,0.010478363550947037
biomass_boiler,power,LT,1.6872306901829623,1.6809908820148116,1.5961986509370714,1.5170890482614476,1.1247701785336859,0.7062382565856778,0.26963783724087304,0.2696378375068895,0.2655714446654524,0.26557137490804383
biomass_boiler,power,LU,0.21231449468617208,0.2123144950497138,0.21231449549485937,0.21231451435920515,0.21231450471646904,0.21231444666514027,0.2123137614316678,0.21231376422573306,0.21231376496087692,0.20722467748013843
biomass_boiler,power,LV,1.4800424056495138,1.4273829359842585,1.416009214631444,1.4029867546574046,1.3313957829327232,1.3313957398098606,1.3313957081483683,1.331395710554694,1.331395711594332,1.058537127528022
biomass_boiler,power,NL,1.9973843222515042,1.8382093000334356,1.5746747641799126,1.3536955067576006,0.891167636805784,0.6026216512061875,0.31297646747332414,0.31297646836033927,0.31729515755749516,0.2615536666710449
biomass_boiler,power,NO,1.342296913450923,1.2087266399788719,1.114321288780071,0.9338448006030307,0.5981454192169962,0.3099672818436316,0.17465271164556903,0.1746527175030231,0.17465271414535583,0.17465271507260532
biomass_boiler,power,PL,15.460867077349954,15.460867077386013,15.01466249615538,13.826111714824478,9.631503485519637,9.167138664281183,4.164990191398559,4.1649901963597165,4.164990198735915,4.1649902084075245
biomass_boiler,power,PT,0.7052829567336509,0.6583188243305663,0.33537839365098904,0.19047788742367702,0.06230936297524476,0.017080679333731582,0.009925216016650237,0.009925216194562062,0.009925216497781962,0.009925218142319066
biomass_boiler,power,RO,4.802429812728147,4.8024298077477585,4.802429809685353,4.638385689587313,4.314258354909421,2.9035729609225793,2.087400523310079,1.5671485096048186,6.726584304900853e-08,1.8664092735997927e-07
biomass_boiler,power,SE,4.533038233697089,4.378723774720101,4.121802286265873,3.1648469164894593,3.1552002718650645,3.029240653605491,0.4888017743905808,0.48880177424039817,0.4888017716184019,0.48880177252789186
biomass_boiler,power,SI,1.360312019557876,1.1145087213235154,0.7559472952699172,0.6447903586258158,0.6158032001901775,0.5907882306999553,0.5907882316845905,0.5907882324899406,0.5907882334332801,0.5907882357859127
biomass_boiler,power,SK,1.4410811138838957,1.4410811140877227,1.4410811197220632,1.441081120234096,1.441081116567129,1.434429427792381,1.434429395737588,1.4344293969401836,1.441080974435732,1.3519352017890136
biomass_boiler,power,UK,6.536714056530609,6.3671844644866455,4.769290701007589,3.7045913700851467,0.9609735067387728,0.4926343161146013,3.2023562852668174e-08,4.4236774204741557e-08,4.8870710809451745e-08,1.3381319168965802e-07
biomass_plant,power,AT,0.17793100000954715,0.17793100001697196,0.17793100002705237,0.17793100003958098,0.17793100005591678,0.1726810000773572,0.0967810001100118,0.014050000170907044,0.012050000287371625,0.0052000012192306095
biomass_plant,power,BE,0.38210000000584954,0.3821000000123161,0.38210000002096234,0.382100000032634,0.38210000004746364,0.38210000006637884,0.3349000000939881,0.31930000013785176,0.016400000241142108,0.013400000852633546
biomass_plant,power,BG,0.010000000006153994,0.01000000001310218,0.010000000023947669,0.010000000039000376,0.010000000061041727,0.01000000009481386,0.010000000141340743,0.010000000249257086,7.949826804057193e-09,3.020111688883145e-08
biomass_plant,power,CH,0.040400000007593966,0.04040000001533374,0.04040000002641458,0.04040000004018581,0.04040000005841377,0.04040000008035001,0.04040000011062891,0.014400000202693095,8.680850712148792e-09,3.571173824489533e-08
biomass_plant,power,CZ,0.17047600000887664,0.17047600001640173,0.1704760000269122,0.1704760000409722,0.17047600006038022,0.16553600008622754,0.10953600012738672,0.026202000199920833,0.015000000328072645,0.01500000116838626
biomass_plant,power,DE,2.21795700000636,2.141257000013464,2.061257000019509,1.9361570000159998,1.7735570000504979,1.5966570000726643,0.9121570000991692,0.6472750001532812,0.27060000028309894,0.045800000929512856
