technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
biomass_boiler,power,DK,6.736626584818738e-10,3.56509319746005e-10,9.033816488812226e-10,2.234240915971083e-10,2.0433885565099596e-10,2.2605527392838114e-10,3.206817288221728e-10,4.1844013937308453e-10,6.503977116341897e-10,2.7381106606107767e-09
biomass_boiler,power,EE,0.19246224004758103,3.199746068131428e-10,0.28771575906891667,0.05966285369268616,0.27519808874076784,0.40484576900919855,0.21897497403535182,0.02507995365137726,0.4047555583124001,2.9767719485757237e-08
biomass_boiler,power,EL,3.233481305682763e-11,4.357439637895327e-11,6.677504353809698e-11,1.1883889610476285e-10,6.333660059797639e-10,7.09705962284787e-10,2.683249114763401e-08,1.715406072300245e-08,4.0257729750230105e-09,8.347093196515731e-08
biomass_boiler,power,ES,6.606805880331233e-11,5.579492734032194e-11,6.794388750567539e-11,6.763526180673463e-11,7.989647569657845e-11,8.926078665473559e-11,4.5599224481911296e-11,1.8535229448918562e-10,3.9234061406013967e-10,1.9254410178960565e-09
biomass_boiler,power,FI,0.005486898494489221,6.144064046671427e-10,1.4085527612356803,0.6128789197134106,1.0434821424262519e-09,5.988122878080061e-10,4.689508223853075e-10,5.905802606209449e-10,0.09908027732523622,0.4802432612980251
biomass_boiler,power,FR,5.157758012068345e-11,6.704099417512627e-11,1.6444960195287366e-10,8.050602261793988e-08,1.1489480965427052e-09,1.14335959496965e-09,1.9829306491487762e-09,1.2142091487270416e-09,1.5972334364835972e-09,1.7410816726088804e-07
biomass_boiler,power,HR,4.7706203746993525e-11,7.390817203220849e-11,1.6712133690896436e-10,0.9474370892632145,8.249216460066987e-10,5.540471949185938e-10,4.944459445626153e-10,4.712981643110449e-10,5.623606024726816e-10,3.3763001012266233e-09
biomass_boiler,power,HU,4.775778668636565e-11,6.981893822613151e-11,1.5381189270172398e-10,1.5925480771781777e-07,4.000301751986812e-09,1.118180018486135e-09,9.569978748096515e-10,1.0094374186912256e-09,1.609606542949457e-09,2.1072313211638765e-07
biomass_boiler,power,IE,3.5418875545257087e-09,1.6481000314282675e-08,1.0004383857457497e-09,5.318147582271259e-10,5.980275055394396e-10,3.5806402555558275e-09,1.0591443884959468e-09,2.257525866381813e-08,4.819896980939525e-09,5.476887186032893e-08
biomass_boiler,power,IT,7.132161555929808e-11,1.2417903154136153e-10,5.005868164229164,4.397657755578249e-10,6.050408240953181e-10,4.4131021651495035e-10,3.964405425227424e-10,3.463013458993724e-10,1.081590542344639e-09,4.5268068780378e-09
biomass_boiler,power,LT,2.489623001174809e-10,2.163264225888125e-10,0.00406639350886967,7.239174450315581e-08,6.070734535388107e-10,4.4176906573966417e-10,4.543153363115248e-10,4.827323562145891e-10,6.672969741436241e-10,2.6345657072283494e-09
biomass_boiler,power,LU,0.1647024457021721,1.1070917662149082e-10,3.2297778268845573e-10,0.00508909535296926,0.025187633445223637,0.009409358843465882,0.17262767335659665,2.734171171008383e-09,1.7152133609033246e-09,7.385692302931128e-09
biomass_boiler,power,LV,6.951362363965743e-11,1.15577344451364e-10,5.963456055379494e-10,0.2728585882937786,0.3646672532096209,0.40232436518837095,0.24178656956072983,2.5280505642560583e-09,1.632825249478208e-09,4.2345907355647725e-09
biomass_boiler,power,NL,0.05513310866150405,1.7696010625529852e-10,5.790493122867429e-10,0.14149151898766793,7.231931124535568e-10,3.4279732406138164e-10,4.922802652788681e-10,1.0639847562482805e-09,0.004318689775989594,0.085750028101115
biomass_boiler,power,NO,4.092299678087755e-11,4.806333772579049e-11,6.12968863940669e-11,8.395595637233791e-11,1.3661059298208084e-10,1.270628425083493e-10,1.3698630451071545e-10,1.5890902379701063e-10,3.1746940756374676e-10,1.0111219996378375e-09
biomass_boiler,power,PL,2.995464892008439e-11,3.5838163274699904e-11,5.010226567453964e-11,6.880947504825255e-11,1.3609309215081379e-10,3.2634846246222177e-10,3.2044633210535123,4.957173633941963e-09,2.486441608371536e-09,9.736489597915716e-09
biomass_boiler,power,PT,5.965100319299092e-11,3.602745022592766e-11,5.574115207443096e-11,3.9309354384442316e-11,7.1639930076795e-11,1.0550771000277151e-10,1.8881984935910178e-10,2.1393928918006567e-10,3.589610825338264e-10,1.6838464213572924e-09
biomass_boiler,power,RO,0.5128698647481468,0.5202520147244871,1.5671485055650076,9.564121808731353e-10,5.607265184382833e-10,6.132941881374435e-10,8.921778382104142e-10,1.0272505971093211e-09,6.321656257833282e-08,1.203314964959616e-07
biomass_boiler,power,SE,2.5333696048370884,3.978806053316685e-10,2.939683064724857e-09,2.477527215551855e-10,1.1232071489093534e-10,1.2068993941313998e-10,1.77528543494646e-10,2.4801381797032616e-10,3.156201568365331e-10,1.1597155998759705e-09
biomass_boiler,power,SI,3.787602757939723e-11,5.575036602417177e-11,9.055033424591888e-11,3.5473211699249745e-10,0.11657893030036733,1.4635090729380045e-09,1.0217169804885244e-09,8.611025935659423e-10,1.0339682135333636e-09,2.707763582009475e-09
biomass_boiler,power,SK,0.04945960885789584,5.203185668618889e-10,0.005317146795064365,0.0891461643275839,0.02006640278408364,0.06539963400604311,1.2333186755651244,1.639380962056098e-09,0.01196872437346834,3.9168562993496964e-07
biomass_boiler,power,UK,9.060958573529943e-11,9.552031368403377e-11,1.011913832841492e-10,9.945844601775495e-11,1.9555420275608513e-10,5.063793634816407e-10,3.1026039992995304e-08,1.2308731671432269e-08,4.735127988488519e-09,8.50419393248516e-08
